tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_5597,1.82,3.1,1.64,2.4,1.03,1.13,1.29,1.99,16.89,8.64,0.85,18.03,15.16
design_5598,1.54,2.86,1.09,2.68,1.25,1.07,1.33,1.9,15.39,8.13,0.85,23.2,18.18
design_5599,1.82,3.03,1.24,2.7,1.48,1.04,1.39,2.02,16.49,8.58,0.85,17.5,13.48
design_5600,1.34,2.48,2.67,2.62,1.33,0.95,1.37,2.15,15.55,7.62,0.87,8.91,6.74
design_5601,1.95,2.52,4.1,2.86,1.3,1.37,1.7,2.83,19.92,9.64,0.85,33.59,20.22
design_5602,1.63,2.76,2.53,2.43,1.3,1.05,1.41,2.15,16.97,8.55,0.85,11.29,6.96
design_5603,1.36,2.36,0.75,1.69,1.16,0.86,1.04,1.4,15.32,7.46,0.87,32.46,23.18
design_5604,1.37,2.15,1.86,2.23,1.19,0.87,1.2,1.73,16.15,7.88,0.87,16.66,12.74
design_5605,1.66,2.5,1.93,2.52,1.13,0.99,1.34,1.92,16.73,8.11,0.87,29.64,22.99
design_5606,1.25,1.76,1.95,1.87,1.38,0.78,1.12,1.63,7.45,4.83,0.87,3.04,2.45
design_5607,1.55,2.5,0.52,2.43,1.31,1.0,1.22,1.63,16.74,8.14,0.87,10.16,8.53
design_5608,1.02,1.55,1.33,1.35,0.71,3.65,1.22,2.12,18.4,9.54,0.83,13.42,11.2
design_5609,1.11,1.74,2.12,1.52,0.9,3.92,1.38,2.4,18.71,9.58,0.84,9.21,6.69
design_5610,0.99,1.63,2.52,1.64,0.86,4.09,1.36,2.54,19.77,10.09,0.83,24.51,18.15
design_5611,1.07,1.52,2.21,1.65,0.77,4.13,1.35,2.49,18.99,9.73,0.84,13.45,10.77
design_5612,1.22,2.17,1.19,2.01,1.05,3.1,1.34,2.05,20.13,10.12,0.84,27.86,21.86
design_5613,1.09,1.57,2.39,1.6,0.78,3.16,1.25,2.15,17.96,9.33,0.83,11.02,12.09
design_5614,1.1,1.76,2.06,1.82,1.02,3.22,1.31,2.16,19.22,9.82,0.84,12.45,11.65
design_5615,1.01,1.59,2.66,1.61,0.91,3.54,1.29,2.36,18.94,9.77,0.83,6.87,5.98
design_5616,1.39,1.71,1.26,1.92,0.86,2.02,1.18,1.59,16.86,8.55,0.85,3.64,3.69
design_5617,1.41,1.71,1.47,1.89,0.89,2.53,1.22,1.76,18.4,9.23,0.85,6.32,6.99
design_5618,1.3,1.39,1.75,1.98,0.79,2.57,1.2,1.77,16.15,8.29,0.85,25.28,17.05
design_5619,1.63,1.88,1.4,1.92,1.19,3.0,1.35,1.96,12.36,6.97,0.84,24.66,19.43
design_5620,1.49,1.69,1.22,2.02,1.01,2.87,1.3,1.86,17.41,8.73,0.86,9.16,5.16
design_5621,1.32,1.94,1.32,2.22,0.83,2.63,1.29,1.84,15.02,8.04,0.84,10.22,9.04
design_5622,1.49,1.6,1.51,2.01,0.84,2.63,1.29,1.81,14.92,7.77,0.85,18.02,14.42
design_5623,1.37,1.59,1.19,2.09,0.76,2.84,1.28,1.81,16.29,8.35,0.85,13.35,9.01
design_5624,1.38,2.74,2.44,2.51,0.89,1.59,1.3,2.05,15.23,7.85,0.84,15.5,9.58
design_5625,1.62,2.99,3.3,2.64,1.33,2.69,1.6,2.61,13.6,7.36,0.85,6.86,5.46
design_5626,1.32,2.8,2.18,2.46,1.24,1.88,1.31,2.05,11.53,6.92,0.83,7.66,6.1
design_5627,1.38,2.72,3.04,2.4,1.27,2.2,1.38,2.33,16.21,8.61,0.84,7.23,6.58
design_5628,1.37,2.83,1.71,2.67,1.16,1.89,1.32,2.01,13.06,7.42,0.83,11.64,8.77
design_5629,1.68,2.9,2.74,2.74,1.19,1.87,1.47,2.3,19.18,9.44,0.85,19.94,14.69
design_5630,1.18,2.6,2.0,2.13,1.15,1.92,1.19,1.9,14.53,8.0,0.84,10.21,7.55
design_5631,1.42,2.88,2.44,2.44,1.29,2.21,1.37,2.21,13.77,7.75,0.83,6.68,5.21
design_5632,1.11,3.07,2.52,2.59,1.2,2.4,1.43,2.25,17.13,8.67,0.86,19.34,17.12
design_5633,1.12,2.86,1.98,2.59,0.95,2.44,1.35,2.12,16.56,8.6,0.85,30.78,25.31
design_5634,1.03,2.79,1.88,2.65,0.94,2.35,1.33,2.08,16.76,8.67,0.85,14.64,10.5
design_5635,1.06,2.67,1.89,2.47,0.76,2.37,1.3,2.01,17.03,8.74,0.86,40.45,29.31
design_5636,1.11,2.42,2.93,2.8,1.05,2.0,1.32,2.15,17.03,8.76,0.85,27.17,22.26
design_5637,1.07,2.73,2.14,2.46,0.93,1.98,1.3,1.99,15.7,8.33,0.84,9.08,7.09
design_5638,1.05,2.46,2.84,2.46,0.76,2.82,1.3,2.21,16.92,8.63,0.86,14.34,10.89
design_5639,1.05,2.55,2.84,2.39,0.78,2.52,1.31,2.15,17.1,8.75,0.86,8.76,7.76
design_5640,1.36,2.99,3.33,1.96,1.23,2.12,1.54,2.45,17.75,9.3,0.83,12.52,9.75
design_5641,1.63,2.81,4.91,2.01,1.57,1.55,1.79,3.04,13.97,7.36,0.85,26.44,20.39
design_5642,1.14,2.66,5.4,1.81,1.46,2.0,1.8,3.24,17.64,8.88,0.85,34.92,25.74
design_5643,1.32,2.58,3.33,1.88,1.09,2.05,1.5,2.36,19.25,9.8,0.84,15.59,11.17
design_5644,1.12,2.49,3.84,1.91,1.24,1.56,1.49,2.47,8.04,5.71,0.83,2.96,3.43
design_5645,1.42,2.88,5.18,1.91,1.63,2.58,1.87,3.27,9.63,6.45,0.83,7.68,6.69
design_5646,1.08,2.23,4.41,1.67,0.95,1.71,1.55,2.67,17.2,8.96,0.82,25.23,19.55
design_5647,1.19,2.55,4.2,1.78,1.08,1.42,1.57,2.6,16.14,8.44,0.83,36.85,24.52
design_5648,1.21,1.91,2.55,1.84,1.2,2.37,1.29,1.94,18.1,9.35,0.84,30.64,22.86
design_5649,1.21,1.81,2.23,1.68,1.03,2.53,1.25,1.87,17.64,9.15,0.83,23.32,19.71
design_5650,1.1,1.27,4.08,1.6,0.93,2.35,1.24,2.16,16.81,8.85,0.84,19.62,16.2
design_5651,1.14,1.81,2.26,1.79,1.19,2.8,1.27,1.98,17.74,9.21,0.84,13.44,10.84
design_5652,1.16,1.47,5.0,1.45,0.94,2.03,1.34,2.37,18.11,9.18,0.84,11.21,5.4
design_5653,1.23,1.86,2.03,1.7,1.02,2.77,1.27,1.92,16.77,8.85,0.84,17.84,12.01
design_5654,1.14,1.2,4.55,1.54,1.09,5.26,1.59,3.18,16.61,8.66,0.84,8.49,8.46
design_5655,1.17,1.73,1.62,1.69,1.03,5.72,1.56,2.98,18.11,9.17,0.85,13.44,9.71
design_5656,1.1,1.66,0.67,2.55,1.02,0.95,1.19,1.42,7.05,4.84,0.86,5.5,3.33
design_5657,0.93,1.84,0.41,1.96,0.82,1.09,1.03,1.23,18.11,8.62,0.87,14.46,11.96
design_5658,0.91,1.69,4.71,2.73,0.82,1.0,1.65,2.85,15.54,7.79,0.86,19.43,16.05
design_5659,1.19,2.01,0.96,2.02,0.9,0.95,1.16,1.39,15.64,7.66,0.87,28.6,22.17
design_5660,1.02,2.12,0.65,2.15,0.96,1.03,1.15,1.38,18.27,8.68,0.87,20.87,16.68
design_5661,0.98,2.29,1.47,2.21,0.99,1.16,1.28,1.6,17.31,8.19,0.87,10.25,7.4
design_5662,1.11,1.92,0.84,2.32,1.18,1.24,1.23,1.47,17.22,8.21,0.87,23.36,15.28
design_5663,0.8,1.94,0.81,2.0,0.96,1.04,1.16,1.31,17.63,8.28,0.88,20.44,11.64
design_5664,1.36,1.5,3.18,2.22,0.84,1.01,1.35,1.91,16.79,8.58,0.85,20.67,14.88
design_5665,1.28,1.47,3.51,2.04,0.97,0.86,1.28,1.96,17.31,8.89,0.85,9.28,8.66
design_5666,1.24,1.48,3.15,2.31,0.88,0.98,1.22,1.9,17.37,8.82,0.86,13.34,11.29
design_5667,1.56,1.34,3.31,2.16,1.37,1.47,1.4,2.03,16.01,8.12,0.86,6.56,6.58
design_5668,1.51,1.78,4.32,2.0,1.07,0.85,1.4,2.29,17.96,9.03,0.86,26.87,20.89
design_5669,1.49,1.59,2.68,2.07,0.99,1.06,1.29,1.78,17.71,8.89,0.85,12.6,10.95
design_5670,1.37,1.65,3.41,2.05,1.08,0.98,1.32,1.98,18.42,9.22,0.86,27.91,16.26
design_5671,1.31,1.37,3.16,2.09,0.97,0.87,1.28,1.85,17.3,8.82,0.86,28.66,20.23
design_5672,1.7,3.25,1.4,2.19,1.94,8.31,2.29,4.6,17.74,9.13,0.84,28.35,23.16
design_5673,1.69,2.78,1.46,2.17,1.77,8.65,2.3,4.71,17.42,8.77,0.86,31.08,24.1
design_5674,1.89,3.19,1.53,2.38,1.85,7.44,2.14,4.23,18.15,9.25,0.85,30.68,23.29
design_5675,1.77,3.03,1.57,2.49,1.89,8.22,2.26,4.57,18.53,9.33,0.85,32.24,26.37
design_5676,1.78,3.0,1.41,2.15,1.88,8.48,2.29,4.66,17.67,9.0,0.85,31.89,24.68
design_5677,2.34,3.35,1.46,2.37,2.03,8.17,2.33,4.62,16.85,8.73,0.85,27.96,21.59
design_5678,1.61,2.69,1.28,2.38,1.62,8.63,2.28,4.69,16.35,8.41,0.85,24.62,19.67
design_5679,1.8,3.59,1.49,2.28,2.01,8.13,2.28,4.58,17.89,9.11,0.85,30.27,24.39
design_5680,1.16,1.93,0.8,2.22,0.97,7.24,1.85,3.74,13.08,6.97,0.85,4.63,4.7
design_5681,1.14,2.16,1.79,1.69,1.07,5.42,1.56,2.97,18.21,9.37,0.84,24.82,19.53
design_5682,1.19,2.06,1.74,1.76,1.16,6.86,1.8,3.6,15.56,7.87,0.86,25.82,19.03
design_5683,1.3,2.29,1.98,1.7,1.41,5.57,1.6,3.1,18.05,9.36,0.84,18.16,14.0
design_5684,1.32,1.58,2.55,1.69,1.41,1.7,1.19,1.76,15.3,8.17,0.84,29.87,23.36
design_5685,1.01,2.11,2.22,1.8,1.5,6.34,1.72,3.43,12.55,6.69,0.86,29.36,22.5
design_5686,1.22,2.24,2.98,1.76,1.15,6.5,1.8,3.59,16.0,8.15,0.85,30.03,22.96
design_5687,1.31,2.41,1.41,1.96,1.2,6.8,1.84,3.61,14.12,7.36,0.85,9.87,7.91
design_5688,1.02,1.89,0.53,1.52,0.94,4.31,1.25,2.16,16.95,8.66,0.85,30.41,23.95
design_5689,0.9,1.82,0.75,1.57,0.77,4.1,1.22,2.08,15.94,8.42,0.84,7.65,6.53
design_5690,0.91,1.59,1.14,1.43,0.99,4.22,1.19,2.13,17.97,9.07,0.85,22.13,18.32
design_5691,1.05,1.84,0.65,1.46,0.94,4.02,1.2,2.06,17.42,8.87,0.85,12.11,13.1
design_5692,0.89,1.84,1.06,1.61,0.97,4.14,1.24,2.14,17.86,9.08,0.85,12.63,12.24
design_5693,0.96,1.78,0.8,1.42,0.77,3.84,1.15,1.97,17.44,8.91,0.85,14.98,12.36
design_5694,1.05,2.1,0.57,1.86,0.88,2.22,1.16,1.57,20.42,9.8,0.85,20.6,10.88
design_5695,1.06,1.89,0.53,1.68,0.99,3.85,1.24,2.02,18.13,9.14,0.85,30.43,23.79
design_5696,1.56,1.46,2.77,2.12,1.19,1.7,1.35,1.97,16.78,8.83,0.84,13.33,9.0
design_5697,1.59,1.5,2.09,2.56,1.23,2.71,1.44,2.1,16.92,8.33,0.86,32.14,22.7
design_5698,1.6,1.42,2.54,2.38,1.18,2.47,1.39,2.11,16.92,8.5,0.86,8.2,6.13
design_5699,1.87,1.8,2.27,2.58,1.12,1.71,1.43,1.98,16.71,8.73,0.83,21.14,13.58
design_5700,1.65,1.75,1.08,2.04,0.9,2.31,1.18,1.71,17.4,9.03,0.84,7.58,6.6
design_5701,1.44,1.46,3.1,2.13,0.82,2.54,1.38,2.23,17.4,8.74,0.86,27.04,19.08
design_5702,1.58,1.45,2.28,2.37,1.16,2.5,1.4,2.05,18.17,9.01,0.85,16.01,15.34
design_5703,1.65,1.52,2.23,2.43,1.0,1.77,1.35,1.88,15.85,8.52,0.83,13.15,9.15
design_5704,1.53,1.71,1.09,2.28,0.99,0.96,1.16,1.49,15.42,7.7,0.86,5.38,4.34
design_5705,1.56,1.68,2.72,2.31,1.16,0.89,1.29,2.0,13.02,6.86,0.86,19.34,15.68
design_5706,1.39,1.17,1.03,2.0,1.19,1.07,1.02,1.34,16.12,7.83,0.88,14.87,11.02
design_5707,1.57,1.93,1.94,2.48,1.15,1.03,1.31,1.81,11.7,6.4,0.85,5.95,5.01
design_5708,1.56,1.64,1.13,2.34,1.08,0.94,1.2,1.51,15.76,7.82,0.86,30.8,22.71
design_5709,1.19,1.37,2.08,1.89,0.84,1.09,1.08,1.59,11.64,6.43,0.86,9.29,6.84
design_5710,1.46,1.72,2.28,2.26,0.96,0.9,1.24,1.81,13.78,7.27,0.85,13.98,11.38
design_5711,1.36,1.38,1.46,2.12,0.96,1.01,1.1,1.46,15.87,8.01,0.85,30.57,22.6
design_5712,1.2,1.74,0.68,2.06,0.83,1.56,1.11,1.4,16.79,8.8,0.84,16.17,11.56
design_5713,1.22,1.82,1.46,1.93,0.84,1.9,1.11,1.59,17.28,8.97,0.84,13.06,10.23
design_5714,1.37,1.57,1.85,2.05,0.97,2.25,1.21,1.78,16.66,8.62,0.84,10.74,6.55
design_5715,1.21,1.65,1.21,2.03,0.77,1.81,1.1,1.51,19.4,9.45,0.85,24.5,16.88
design_5716,1.14,1.75,1.28,2.19,0.63,1.86,1.14,1.57,19.67,9.48,0.85,32.07,19.9
design_5717,1.59,1.88,1.91,2.09,1.1,3.4,1.38,2.2,16.97,8.83,0.85,24.58,17.86
design_5718,1.25,1.9,1.87,2.09,1.02,2.29,1.22,1.83,17.73,9.06,0.85,11.96,6.98
design_5719,1.24,1.76,0.82,2.32,0.81,1.83,1.19,1.55,18.83,9.49,0.84,27.05,18.66
design_5720,1.56,2.15,2.77,1.99,0.98,1.94,1.34,2.05,17.82,8.62,0.86,28.8,21.45
design_5721,0.99,2.22,1.72,1.97,1.37,1.99,1.24,1.76,16.77,8.75,0.83,28.62,22.85
design_5722,1.46,1.84,1.25,1.82,0.93,1.73,1.13,1.53,16.09,8.16,0.85,23.61,11.79
design_5723,0.92,1.64,1.41,1.84,0.83,4.27,1.27,2.21,16.28,8.21,0.86,26.37,20.0
design_5724,1.4,1.97,1.18,2.31,1.18,1.64,1.21,1.64,17.37,8.77,0.84,26.06,13.47
design_5725,1.54,2.12,1.21,2.16,1.14,1.75,1.22,1.67,17.15,8.74,0.84,23.69,15.82
design_5726,1.22,1.81,1.12,1.76,1.21,2.45,1.12,1.66,17.35,8.92,0.84,26.15,22.16
design_5727,1.44,2.23,2.61,2.36,1.22,1.78,1.37,2.06,19.14,9.38,0.84,28.18,18.81
design_5728,1.49,2.67,3.75,2.74,0.99,1.22,1.52,2.55,16.4,8.24,0.86,13.72,10.91
design_5729,1.45,2.89,2.87,2.6,1.31,1.49,1.43,2.3,18.68,9.12,0.87,15.81,13.06
design_5730,1.53,2.57,4.51,2.69,1.05,1.21,1.61,2.84,17.6,8.61,0.87,22.38,14.71
design_5731,1.59,2.92,3.65,2.61,1.08,1.15,1.52,2.54,17.85,8.75,0.87,23.78,18.76
design_5732,1.43,2.79,3.26,2.42,1.05,1.28,1.42,2.34,17.23,8.57,0.86,15.54,11.69
design_5733,1.34,2.4,3.8,2.03,1.25,1.25,1.38,2.43,17.05,8.27,0.87,16.89,12.07
design_5734,1.61,2.83,2.51,2.79,1.1,1.35,1.43,2.2,18.69,9.07,0.86,30.98,22.72
design_5735,1.33,2.69,3.36,2.23,1.08,1.43,1.38,2.33,17.3,8.47,0.87,21.05,17.45
design_5736,1.48,2.17,0.87,1.68,1.2,2.17,1.13,1.69,17.91,9.2,0.84,12.67,8.07
design_5737,1.24,1.42,1.6,1.52,0.92,2.36,1.02,1.63,18.91,9.23,0.86,32.5,23.45
design_5738,1.29,1.75,1.61,1.81,0.86,2.83,1.16,1.88,18.57,9.47,0.85,23.55,17.99
design_5739,1.2,1.83,1.92,1.84,1.11,1.89,1.14,1.69,18.17,9.23,0.85,31.26,24.37
design_5740,1.24,2.16,0.78,1.74,0.78,4.98,1.42,2.63,18.39,9.22,0.86,7.74,7.22
design_5741,1.2,1.99,1.24,1.71,0.93,4.98,1.39,2.64,18.74,9.35,0.86,31.06,24.24
design_5742,1.11,1.56,3.07,1.73,0.92,2.26,1.15,1.96,16.9,8.79,0.85,29.32,23.03
design_5743,1.45,1.7,1.62,1.78,0.6,4.72,1.4,2.56,18.31,9.16,0.86,33.51,25.74
design_5744,0.85,1.68,1.95,2.55,0.86,0.94,1.12,1.66,15.2,7.58,0.88,13.17,11.86
design_5745,1.05,1.86,1.29,2.39,1.28,1.14,1.19,1.59,16.07,7.95,0.87,12.86,10.93
design_5746,0.99,1.58,0.62,2.09,0.94,0.95,1.07,1.3,14.44,7.38,0.86,20.71,16.88
design_5747,0.76,1.77,1.13,2.46,1.0,1.09,1.15,1.5,15.03,7.53,0.87,24.75,19.38
design_5748,0.81,1.78,0.91,2.35,1.06,1.05,1.11,1.44,15.53,7.7,0.88,23.67,18.09
design_5749,0.92,2.09,0.68,2.82,0.8,1.13,1.25,1.62,15.54,7.69,0.87,35.36,26.99
design_5750,0.96,1.91,1.41,2.55,0.83,1.23,1.22,1.61,16.36,8.02,0.88,34.74,27.29
design_5751,1.14,2.03,1.35,2.79,0.84,1.29,1.32,1.72,15.92,7.74,0.88,36.78,25.91
design_5752,1.82,2.1,3.61,1.63,1.08,1.69,1.36,2.4,19.02,9.59,0.84,18.48,12.59
design_5753,2.15,2.41,3.35,1.77,1.08,1.59,1.47,2.38,17.92,9.07,0.84,27.9,17.95
design_5754,1.78,2.14,4.04,1.67,1.15,1.74,1.5,2.6,17.14,8.91,0.84,15.78,10.2
design_5755,2.21,2.38,5.19,1.91,1.24,2.04,1.8,3.24,15.06,8.01,0.84,17.25,10.68
design_5756,2.04,2.14,4.77,1.69,1.24,1.84,1.64,2.97,18.23,9.25,0.85,15.81,10.17
design_5757,1.91,1.9,3.34,1.4,1.04,1.55,1.36,2.23,19.98,9.78,0.84,44.56,23.87
design_5758,1.94,2.2,3.05,1.74,1.12,1.76,1.37,2.22,19.08,9.54,0.84,8.31,7.65
design_5759,1.92,1.85,3.8,1.6,1.04,1.7,1.42,2.46,17.84,9.14,0.84,10.71,8.0
design_5760,1.23,2.0,1.72,1.97,0.94,1.94,1.19,1.71,15.77,8.27,0.83,7.62,7.21
design_5761,1.15,1.52,1.8,1.7,0.77,1.82,1.1,1.57,19.39,9.52,0.84,24.53,19.95
design_5762,0.91,1.39,4.96,1.77,1.19,1.94,1.56,2.89,15.1,7.98,0.85,4.82,4.49
design_5763,1.33,2.35,3.99,1.9,1.19,1.86,1.56,2.58,18.29,9.19,0.84,32.36,20.57
design_5764,1.11,1.69,2.23,1.68,0.91,1.73,1.17,1.72,18.88,9.34,0.85,10.35,12.3
design_5765,1.09,1.58,1.93,1.68,1.13,1.77,1.16,1.63,11.22,6.58,0.84,26.66,18.36
design_5766,1.53,1.93,1.84,2.01,1.15,2.04,1.33,1.81,15.47,8.18,0.84,9.3,6.49
design_5767,1.09,1.2,3.77,1.37,0.9,1.49,1.3,2.23,19.39,9.3,0.86,32.2,17.55
design_5768,1.14,1.85,1.65,1.6,1.21,1.86,1.1,1.58,15.95,8.28,0.85,21.13,15.34
design_5769,1.38,2.13,1.63,1.97,0.68,1.31,1.15,1.59,17.05,8.46,0.85,19.24,15.11
design_5770,1.24,1.94,1.61,1.94,0.86,2.14,1.14,1.69,16.73,8.52,0.85,16.0,11.19
design_5771,1.33,2.16,1.89,1.73,0.98,2.24,1.2,1.79,15.88,8.13,0.86,8.23,5.87
design_5772,1.07,2.07,2.28,1.69,1.01,2.15,1.17,1.83,16.77,8.48,0.86,7.15,5.25
design_5773,1.22,2.12,2.52,1.67,1.09,1.81,1.17,1.87,17.52,8.85,0.85,6.04,5.21
design_5774,1.31,2.07,1.61,1.89,0.75,1.56,1.16,1.59,17.39,8.71,0.85,12.09,10.72
design_5775,1.32,1.99,2.57,1.65,1.01,1.48,1.2,1.82,18.37,9.13,0.86,18.93,14.64
design_5776,0.98,2.23,1.68,1.65,0.93,1.56,1.1,1.57,18.6,9.19,0.84,22.38,12.0
design_5777,0.93,2.41,1.36,1.73,1.17,2.0,1.11,1.64,19.2,9.22,0.86,29.59,20.03
design_5778,0.9,2.36,1.32,1.66,1.06,1.78,1.07,1.55,15.98,8.44,0.84,24.64,16.56
design_5779,1.13,2.58,1.57,1.74,1.25,1.78,1.19,1.71,17.09,8.66,0.85,27.85,18.37
design_5780,1.26,2.6,1.82,1.78,1.38,2.02,1.27,1.85,17.59,8.73,0.86,29.85,20.07
design_5781,0.88,2.15,3.75,1.56,1.09,2.05,1.3,2.38,16.99,8.75,0.84,12.11,11.15
design_5782,1.12,2.69,1.69,1.84,1.21,2.0,1.22,1.81,17.58,8.79,0.86,15.39,14.1
design_5783,0.95,2.18,1.9,1.33,0.9,1.38,1.1,1.55,17.49,8.81,0.84,29.17,20.16
design_5784,1.29,2.33,6.07,2.12,1.11,1.61,1.81,3.47,17.13,8.8,0.85,8.57,7.45
design_5785,1.29,2.05,3.69,1.81,0.86,1.75,1.35,2.35,17.25,8.87,0.84,8.45,7.26
design_5786,1.26,1.84,5.73,1.81,1.12,2.25,1.71,3.3,15.44,8.12,0.85,18.15,14.68
design_5787,1.31,2.08,3.58,2.21,0.78,1.84,1.41,2.37,17.92,9.2,0.84,15.84,10.14
design_5788,1.28,2.4,10.38,1.91,1.04,2.2,2.66,5.59,18.45,9.57,0.84,16.89,10.86
design_5789,1.44,2.32,9.28,2.09,1.36,2.2,2.47,5.07,16.55,8.77,0.83,8.5,9.38
design_5790,1.18,2.2,9.46,1.97,0.69,2.53,2.46,5.14,17.94,9.28,0.84,8.64,8.47
design_5791,1.15,2.18,5.82,1.73,0.92,1.53,1.7,3.29,17.41,9.06,0.84,14.61,9.63
design_5792,1.05,2.94,1.88,2.17,1.15,3.52,1.43,2.43,17.64,9.19,0.84,31.2,23.69
design_5793,1.17,3.16,1.51,2.25,1.4,2.69,1.41,2.21,17.25,8.77,0.85,33.37,27.01
design_5794,1.22,2.87,2.33,2.4,1.46,2.09,1.37,2.12,12.19,6.8,0.85,31.38,26.57
design_5795,1.17,2.92,2.39,2.31,1.25,2.04,1.36,2.08,15.92,8.31,0.85,26.08,21.85
design_5796,1.1,3.42,2.46,2.06,1.3,3.17,1.48,2.47,16.85,8.85,0.84,33.18,25.6
design_5797,1.16,2.74,2.64,2.19,0.99,2.19,1.31,2.08,17.29,8.83,0.86,37.61,28.77
design_5798,1.01,2.91,2.15,2.02,1.1,2.31,1.27,2.04,15.9,8.45,0.84,14.7,12.33
design_5799,1.07,3.07,1.71,2.11,1.2,2.59,1.34,2.13,16.61,8.71,0.84,37.62,28.98
design_5800,1.18,1.86,1.27,1.66,0.97,6.06,1.73,3.39,17.99,9.36,0.84,11.84,10.01
design_5801,1.18,1.85,1.11,1.55,1.01,5.87,1.66,3.28,16.14,8.66,0.83,13.48,11.2
design_5802,1.18,1.77,1.08,1.64,1.01,5.98,1.68,3.34,16.99,9.01,0.83,5.42,6.31
design_5803,1.21,1.87,1.52,1.61,1.05,5.82,1.67,3.29,13.4,7.83,0.82,14.56,11.19
design_5804,1.27,1.76,1.38,2.16,0.93,6.55,1.85,3.67,17.35,9.12,0.84,4.9,5.04
design_5805,1.23,2.02,2.06,1.79,0.96,2.94,1.35,2.09,16.51,9.02,0.82,27.7,17.6
design_5806,1.27,2.01,1.69,1.77,1.13,5.25,1.65,3.06,16.8,9.07,0.82,22.03,15.03
design_5807,1.13,1.92,1.14,1.66,0.95,5.73,1.63,3.23,16.55,8.96,0.83,13.4,10.97
design_5808,1.84,3.16,1.43,1.91,1.37,2.58,1.38,2.12,18.18,8.69,0.86,37.83,21.63
design_5809,1.9,3.11,1.57,2.05,1.32,2.81,1.4,2.22,19.46,9.3,0.86,33.07,24.08
design_5810,1.7,3.3,1.53,2.21,1.46,3.05,1.48,2.32,18.26,9.18,0.85,36.7,24.49
design_5811,1.68,3.03,1.65,1.9,1.29,3.03,1.36,2.22,18.94,9.08,0.86,32.54,23.83
design_5812,1.83,2.49,1.55,2.19,1.46,3.36,1.46,2.29,17.96,9.01,0.85,32.06,22.02
design_5813,1.77,3.11,1.41,2.21,1.52,2.25,1.45,2.09,15.22,8.09,0.85,19.15,13.53
design_5814,1.55,2.96,1.31,2.07,1.36,2.93,1.42,2.15,16.6,8.62,0.84,11.78,8.03
design_5815,1.36,3.05,1.44,2.27,1.33,3.17,1.45,2.26,17.9,9.0,0.85,37.96,20.68
design_5816,1.13,2.33,2.06,2.9,1.16,2.27,1.5,2.1,17.44,8.93,0.85,10.31,7.52
design_5817,1.05,2.14,1.8,2.8,0.93,2.13,1.36,1.94,18.54,9.51,0.84,16.53,15.58
design_5818,1.05,2.07,1.75,2.58,1.11,2.01,1.33,1.86,18.51,9.43,0.84,17.99,16.79
design_5819,1.17,2.33,1.22,2.72,1.19,2.12,1.4,1.86,18.49,9.29,0.85,9.86,10.32
design_5820,1.14,2.35,1.84,2.55,1.06,2.71,1.4,2.1,18.45,9.43,0.84,23.0,16.45
design_5821,1.05,2.25,1.58,2.59,1.14,2.18,1.35,1.89,18.48,9.43,0.84,7.3,6.88
design_5822,0.95,2.27,1.56,1.77,0.82,5.17,1.53,2.81,18.41,9.33,0.84,18.97,15.06
design_5823,1.02,2.16,0.89,2.23,0.66,2.53,1.22,1.77,14.74,8.08,0.83,15.35,14.18
design_5824,1.35,1.9,1.92,2.01,1.07,2.97,1.39,2.09,19.35,9.94,0.83,22.64,18.5
design_5825,1.39,1.92,1.94,2.04,1.08,3.02,1.45,2.13,18.34,9.54,0.83,28.42,20.65
design_5826,1.26,1.81,2.18,1.92,0.99,3.11,1.42,2.17,19.16,9.87,0.83,15.96,11.01
design_5827,1.14,1.61,1.57,1.68,1.01,3.18,1.33,2.01,18.26,9.57,0.83,16.59,11.61
design_5828,1.37,2.03,2.43,1.94,1.17,3.17,1.5,2.3,19.22,9.9,0.83,26.45,17.21
design_5829,1.18,1.66,1.15,1.65,0.97,3.31,1.3,1.99,17.71,9.47,0.82,9.99,8.32
design_5830,1.09,1.63,2.6,1.49,0.93,2.95,1.3,2.15,18.26,9.63,0.82,15.99,15.6
design_5831,1.08,1.74,2.52,1.46,0.93,2.72,1.26,2.06,19.25,9.97,0.83,16.74,12.68
design_5832,1.27,1.7,2.66,1.97,1.19,2.47,1.23,2.03,15.83,8.68,0.82,5.92,5.38
design_5833,1.27,1.83,2.72,1.8,1.19,6.69,1.86,3.71,16.82,8.88,0.84,22.13,16.78
design_5834,1.26,1.76,3.46,1.82,0.97,7.01,1.95,3.94,18.15,9.22,0.85,16.72,12.68
design_5835,1.21,1.47,3.65,1.63,0.82,2.13,1.19,2.07,15.53,8.42,0.83,7.78,8.4
design_5836,1.34,1.8,2.58,1.74,1.05,4.06,1.41,2.56,17.27,9.21,0.83,21.09,16.67
design_5837,1.37,1.64,3.69,1.95,0.95,2.21,1.34,2.19,17.43,9.19,0.84,9.93,4.69
design_5838,1.0,1.69,3.63,2.04,1.07,7.34,2.0,4.11,17.59,8.95,0.85,14.49,10.23
