tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_6222,0.55,0.2,0.85,nan,nan,nan,0.42,0.61,4.35,2.95,0.9,3.65,3.46
design_6223,0.77,0.3,0.7,nan,nan,nan,0.43,0.64,10.69,6.01,0.9,6.68,5.75
design_6224,0.59,0.43,2.02,nan,nan,nan,0.77,1.47,3.78,3.14,0.88,1.17,1.65
design_6225,0.7,0.47,6.76,nan,nan,nan,2.25,4.8,18.39,9.9,0.88,42.73,23.63
design_6226,0.52,0.42,2.26,nan,nan,nan,0.83,1.63,3.58,3.05,0.88,1.39,1.97
design_6227,0.44,0.49,1.55,nan,nan,nan,0.64,1.14,3.87,3.24,0.88,1.14,1.59
design_6228,0.56,0.43,2.25,nan,nan,nan,0.83,1.63,3.91,3.21,0.88,1.38,1.88
design_6229,0.62,0.48,6.57,nan,nan,nan,2.19,4.66,19.02,10.19,0.89,35.38,21.45
design_6230,0.43,0.45,2.28,nan,nan,nan,0.85,1.64,3.71,3.11,0.88,1.44,2.01
design_6231,0.68,0.62,6.93,nan,nan,nan,2.31,4.92,18.96,10.19,0.88,34.0,21.0
design_6232,0.76,0.95,6.51,nan,nan,nan,2.11,4.55,12.84,7.29,0.89,31.27,16.08
design_6233,0.53,0.91,4.91,nan,nan,nan,1.61,3.44,12.29,6.96,0.9,29.88,17.01
design_6234,0.47,0.37,1.09,nan,nan,nan,0.52,0.82,4.45,3.37,0.89,3.92,3.1
design_6235,0.57,0.58,4.88,nan,nan,nan,1.6,3.41,14.87,8.31,0.89,13.54,13.92
design_6236,0.55,0.36,1.28,nan,nan,nan,0.56,0.95,4.96,3.7,0.88,3.77,3.05
design_6237,0.73,0.65,4.56,nan,nan,nan,1.51,3.2,16.38,8.97,0.89,35.8,14.02
design_6238,0.64,0.73,4.71,nan,nan,nan,1.55,3.3,16.05,8.8,0.89,27.89,17.87
design_6239,0.64,0.88,4.78,nan,nan,nan,1.57,3.35,15.3,8.34,0.9,28.91,22.02
design_6240,0.99,0.38,1.3,nan,nan,nan,0.59,0.97,3.73,2.61,0.91,1.08,1.11
design_6241,0.71,0.26,1.46,nan,nan,nan,0.53,0.94,12.75,6.98,0.9,12.74,9.2
design_6242,1.08,0.34,1.34,nan,nan,nan,0.6,1.02,14.53,7.76,0.91,12.09,9.03
design_6243,0.62,0.41,1.5,nan,nan,nan,0.54,0.95,13.42,7.35,0.9,13.38,9.84
design_6244,1.05,0.44,1.4,nan,nan,nan,0.61,1.04,15.06,7.98,0.92,25.87,17.17
design_6245,1.01,0.37,1.08,nan,nan,nan,0.56,0.89,14.84,7.87,0.91,31.46,13.4
design_6246,0.85,0.36,1.61,nan,nan,nan,0.61,1.06,2.79,2.13,0.92,1.53,1.76
design_6247,1.08,0.34,1.2,nan,nan,nan,0.61,0.96,11.2,6.18,0.9,24.46,28.25
design_6248,0.59,0.81,1.68,nan,nan,nan,0.58,1.11,13.84,7.67,0.89,4.95,4.67
design_6249,0.65,0.7,0.98,nan,nan,nan,0.49,0.78,13.55,7.37,0.9,14.98,7.83
design_6250,1.31,0.81,0.98,nan,nan,nan,0.61,1.07,13.97,7.51,0.91,6.89,5.0
design_6251,0.59,0.85,1.45,nan,nan,nan,0.54,1.01,6.01,3.86,0.89,11.71,8.8
design_6252,0.57,0.72,1.21,nan,nan,nan,0.5,0.86,14.12,7.67,0.9,8.43,6.32
design_6253,0.92,0.98,1.38,nan,nan,nan,0.59,1.1,14.45,7.93,0.89,6.63,5.14
design_6254,0.69,0.7,1.22,nan,nan,nan,0.52,0.89,13.04,7.25,0.89,4.85,3.56
design_6255,0.67,0.64,1.24,nan,nan,nan,0.52,0.88,14.21,7.84,0.89,5.84,3.25
design_6256,0.84,0.45,7.56,nan,nan,nan,2.43,5.26,4.02,3.31,0.88,31.0,13.23
design_6257,1.09,0.62,0.98,nan,nan,nan,0.58,0.94,14.81,8.03,0.89,21.51,18.4
design_6258,0.89,0.34,8.07,nan,nan,nan,2.59,5.61,4.69,3.71,0.87,30.7,13.19
design_6259,0.7,0.45,8.09,nan,nan,nan,2.59,5.62,5.18,3.95,0.87,29.97,13.1
design_6260,1.2,0.63,1.01,nan,nan,nan,0.57,0.99,15.76,8.39,0.9,20.62,19.22
design_6261,0.37,0.55,0.91,nan,nan,nan,0.49,0.71,16.35,8.68,0.9,24.96,11.58
design_6262,1.45,0.6,1.09,nan,nan,nan,0.64,1.11,15.48,8.25,0.9,27.2,19.56
design_6263,1.04,0.55,0.98,nan,nan,nan,0.57,0.92,15.2,8.19,0.89,10.44,10.18
design_6264,0.46,0.6,1.1,nan,nan,nan,0.53,0.83,5.34,3.58,0.89,2.32,2.81
design_6265,0.55,0.71,1.16,nan,nan,nan,0.54,0.9,7.66,4.7,0.89,1.45,1.78
design_6266,0.56,0.89,1.01,nan,nan,nan,0.53,0.86,14.72,7.99,0.9,27.99,11.67
design_6267,0.5,1.07,1.59,nan,nan,nan,0.66,1.22,14.68,8.04,0.9,14.57,13.2
design_6268,0.43,0.51,1.05,nan,nan,nan,0.51,0.78,4.3,3.12,0.9,2.06,2.4
design_6269,0.51,0.69,1.41,nan,nan,nan,0.59,1.03,6.09,3.97,0.89,2.0,2.38
design_6270,0.5,0.71,1.32,nan,nan,nan,0.57,0.98,3.42,2.6,0.91,1.91,2.63
design_6271,0.37,0.62,1.03,nan,nan,nan,0.53,0.77,4.74,3.26,0.9,2.04,2.58
design_6272,1.0,0.77,1.4,nan,nan,nan,0.61,1.1,14.56,8.03,0.9,19.14,11.43
design_6273,1.23,0.87,1.94,nan,nan,nan,0.72,1.44,14.39,8.08,0.88,11.12,7.16
design_6274,0.73,0.8,2.44,nan,nan,nan,0.77,1.57,14.55,8.11,0.88,14.65,10.05
design_6275,0.64,0.84,2.21,nan,nan,nan,0.73,1.44,12.96,7.17,0.9,6.26,5.03
design_6276,1.25,0.92,1.49,nan,nan,nan,0.7,1.25,13.48,7.45,0.89,15.87,9.27
design_6277,0.94,0.59,1.95,nan,nan,nan,0.68,1.32,14.18,7.82,0.89,2.74,2.31
design_6278,1.24,0.84,1.31,nan,nan,nan,0.62,1.17,14.23,7.98,0.88,16.14,9.6
design_6279,0.61,0.82,2.67,nan,nan,nan,0.81,1.68,13.19,7.46,0.88,17.96,9.88
design_6280,0.53,1.06,1.61,nan,nan,nan,0.6,1.1,12.74,7.2,0.88,18.07,9.9
design_6281,0.84,0.92,2.1,nan,nan,nan,0.65,1.33,14.73,8.1,0.89,19.94,19.84
design_6282,0.46,0.98,2.7,nan,nan,nan,0.74,1.56,14.58,8.07,0.88,22.18,15.14
design_6283,0.65,1.12,2.76,nan,nan,nan,0.77,1.64,14.18,7.94,0.88,12.55,9.15
design_6284,0.56,0.84,0.89,nan,nan,nan,0.53,0.76,13.57,7.58,0.88,18.17,12.7
design_6285,0.76,1.14,2.69,nan,nan,nan,0.77,1.63,14.9,8.26,0.89,3.46,3.79
design_6286,0.59,0.94,2.1,nan,nan,nan,0.67,1.29,15.24,8.37,0.89,16.62,16.64
design_6287,0.57,1.03,2.67,nan,nan,nan,0.74,1.57,13.87,7.81,0.87,11.85,7.27
design_6288,0.76,0.7,0.75,nan,nan,nan,0.47,0.74,15.47,8.27,0.89,28.01,19.47
design_6289,0.61,0.87,0.86,nan,nan,nan,0.51,0.8,15.51,8.25,0.9,19.68,16.0
design_6290,0.86,0.67,0.85,nan,nan,nan,0.5,0.81,15.34,8.23,0.89,26.12,13.86
design_6291,0.71,0.84,0.9,nan,nan,nan,0.51,0.84,15.15,8.11,0.9,15.79,10.81
design_6292,0.71,0.88,0.66,nan,nan,nan,0.47,0.73,15.14,8.13,0.9,8.05,6.15
design_6293,0.79,0.9,0.84,nan,nan,nan,0.52,0.84,16.24,8.62,0.9,22.79,18.23
design_6294,0.71,0.68,0.79,nan,nan,nan,0.48,0.74,15.76,8.38,0.89,24.83,12.37
design_6295,0.84,0.73,0.58,nan,nan,nan,0.47,0.69,16.21,8.62,0.9,25.47,14.82
design_6296,0.66,1.03,3.13,nan,nan,nan,0.95,2.04,14.09,7.86,0.89,11.1,9.76
design_6297,0.5,0.56,1.46,nan,nan,nan,0.57,0.99,3.94,2.99,0.89,1.0,1.35
design_6298,0.49,0.67,1.02,nan,nan,nan,0.49,0.78,4.07,3.04,0.9,1.33,0.91
design_6299,0.59,0.57,1.52,nan,nan,nan,0.58,1.05,3.94,2.92,0.9,1.12,1.44
design_6300,0.8,0.62,1.45,nan,nan,nan,0.59,1.06,3.76,2.9,0.9,1.02,1.41
design_6301,0.53,0.59,1.39,nan,nan,nan,0.55,0.96,4.23,3.09,0.89,0.84,0.95
design_6302,0.72,0.54,1.5,nan,nan,nan,0.58,1.06,3.93,2.9,0.9,0.95,1.33
design_6303,0.73,0.64,1.73,nan,nan,nan,0.65,1.2,4.38,3.3,0.89,1.01,1.28
design_6304,0.38,0.7,0.97,nan,nan,nan,0.46,0.76,2.86,2.36,0.91,2.7,2.53
design_6305,0.52,0.55,0.87,nan,nan,nan,0.45,0.7,3.86,2.97,0.89,2.88,2.75
design_6306,0.39,0.76,0.85,nan,nan,nan,0.45,0.71,2.61,2.22,0.91,2.43,2.25
design_6307,0.43,0.57,0.91,nan,nan,nan,0.45,0.71,2.72,2.3,0.91,3.23,2.98
design_6308,0.49,0.83,1.03,nan,nan,nan,0.5,0.85,2.84,2.44,0.9,3.34,3.19
design_6309,0.4,0.64,0.58,nan,nan,nan,0.41,0.55,2.83,2.48,0.9,3.16,2.85
design_6310,0.4,0.63,0.93,nan,nan,nan,0.45,0.73,2.81,2.36,0.91,3.23,2.99
design_6311,0.33,0.59,0.59,nan,nan,nan,0.4,0.53,3.08,2.58,0.9,2.67,2.37
design_6312,0.5,1.12,1.01,nan,nan,nan,0.54,0.93,14.98,8.05,0.9,11.69,10.0
design_6313,0.55,0.94,0.99,nan,nan,nan,0.53,0.88,15.23,8.15,0.9,11.65,11.67
design_6314,0.72,1.19,0.7,nan,nan,nan,0.52,0.85,16.03,8.48,0.91,21.05,17.85
design_6315,0.52,1.06,0.73,nan,nan,nan,0.49,0.78,15.32,8.17,0.91,6.76,7.05
design_6316,0.58,1.18,0.94,nan,nan,nan,0.53,0.92,16.35,8.67,0.91,27.18,14.02
design_6317,0.7,1.1,0.66,nan,nan,nan,0.49,0.8,15.59,8.31,0.91,19.57,16.02
design_6318,0.67,0.72,1.2,nan,nan,nan,0.58,0.97,16.33,8.68,0.91,20.53,10.66
design_6319,0.63,0.99,0.82,nan,nan,nan,0.5,0.82,14.75,7.94,0.9,6.94,7.16
design_6320,0.64,0.54,1.02,nan,nan,nan,0.54,0.81,14.81,8.12,0.89,26.51,12.15
design_6321,0.51,0.53,1.08,nan,nan,nan,0.51,0.81,6.03,3.88,0.89,0.84,0.96
design_6322,0.35,0.48,0.91,nan,nan,nan,0.47,0.68,3.35,2.57,0.91,1.45,1.73
design_6323,0.41,0.47,0.77,nan,nan,nan,0.44,0.6,4.66,3.28,0.89,2.25,2.49
design_6324,0.59,0.57,1.96,nan,nan,nan,0.71,1.37,16.19,8.66,0.9,30.44,15.46
design_6325,0.62,0.9,1.31,nan,nan,nan,0.58,1.04,12.14,6.77,0.89,31.29,17.33
design_6326,0.5,0.73,1.45,nan,nan,nan,0.59,1.06,14.94,8.04,0.91,10.79,11.84
design_6327,0.58,0.68,1.2,nan,nan,nan,0.54,0.92,15.67,8.38,0.91,36.03,19.59
design_6328,0.38,0.64,1.08,nan,nan,nan,0.53,0.84,4.32,3.12,0.89,1.0,1.16
design_6329,0.57,0.65,4.57,nan,nan,nan,1.52,3.19,15.2,8.58,0.87,31.91,16.98
design_6330,0.42,0.57,1.26,nan,nan,nan,0.58,0.94,3.39,2.69,0.9,0.83,1.25
design_6331,0.38,0.55,1.28,nan,nan,nan,0.56,0.95,4.31,3.26,0.89,1.3,1.7
design_6332,0.43,0.59,2.31,nan,nan,nan,0.84,1.64,6.3,4.3,0.87,2.17,2.0
design_6333,0.42,0.67,1.31,nan,nan,nan,0.6,0.99,3.91,2.94,0.9,1.04,1.07
design_6334,0.69,0.64,5.5,nan,nan,nan,1.79,3.84,17.46,9.5,0.88,36.15,20.94
design_6335,0.56,0.72,3.86,nan,nan,nan,1.29,2.72,19.21,10.32,0.88,42.15,21.08
design_6336,0.87,0.59,0.74,nan,nan,nan,0.52,0.75,3.3,2.59,0.9,1.05,1.28
design_6337,0.75,0.76,0.47,nan,nan,nan,0.46,0.66,2.8,2.33,0.91,1.38,1.59
design_6338,0.52,0.75,0.73,nan,nan,nan,0.45,0.67,2.57,2.17,0.91,2.83,2.75
design_6339,0.63,0.67,0.65,nan,nan,nan,0.48,0.65,3.63,2.73,0.9,0.76,0.64
design_6340,0.5,0.69,0.72,nan,nan,nan,0.44,0.64,2.46,2.08,0.92,2.9,2.9
design_6341,0.82,0.58,0.82,nan,nan,nan,0.51,0.76,4.15,3.01,0.9,0.93,0.87
design_6342,0.74,0.68,0.47,nan,nan,nan,0.46,0.63,2.77,2.31,0.91,1.12,1.38
design_6343,0.66,0.71,0.58,nan,nan,nan,0.47,0.65,2.65,2.26,0.91,2.0,2.07
design_6344,1.16,1.04,2.2,nan,nan,nan,0.79,1.5,12.75,7.04,0.9,29.8,18.64
design_6345,0.79,0.68,0.93,nan,nan,nan,0.49,0.8,4.32,3.09,0.9,0.9,1.33
design_6346,1.31,0.72,2.88,nan,nan,nan,0.87,1.78,10.68,6.08,0.89,3.44,2.33
design_6347,1.45,0.93,1.81,nan,nan,nan,0.77,1.42,12.58,6.97,0.9,1.69,2.18
design_6348,0.63,1.03,0.86,nan,nan,nan,0.5,0.85,13.36,7.41,0.9,23.65,30.11
design_6349,1.14,1.05,2.77,nan,nan,nan,0.84,1.73,14.44,7.86,0.9,26.11,21.76
design_6350,0.85,0.79,0.87,nan,nan,nan,0.5,0.83,13.26,7.36,0.9,2.43,2.13
design_6351,0.86,1.29,0.89,nan,nan,nan,0.55,1.03,13.81,7.56,0.91,27.03,23.23
design_6352,0.44,0.64,0.57,nan,nan,nan,0.41,0.55,2.76,2.28,0.91,1.45,1.51
design_6353,0.46,0.48,1.07,nan,nan,nan,0.48,0.77,2.66,2.26,0.91,1.92,1.91
design_6354,0.4,0.63,0.67,nan,nan,nan,0.43,0.59,3.14,2.56,0.9,1.54,1.46
design_6355,0.42,0.58,0.96,nan,nan,nan,0.47,0.72,2.73,2.26,0.91,1.66,1.61
design_6356,0.53,0.76,2.2,nan,nan,nan,0.73,1.49,13.24,7.3,0.9,25.49,24.19
design_6357,0.42,0.59,0.56,nan,nan,nan,0.41,0.53,2.53,2.13,0.91,1.63,1.63
design_6358,0.44,0.68,0.57,nan,nan,nan,0.42,0.56,2.61,2.16,0.92,1.53,1.64
design_6359,0.53,0.73,1.63,nan,nan,nan,0.62,1.15,12.06,6.73,0.9,33.93,15.85
design_6360,0.47,0.51,0.51,nan,nan,nan,0.41,0.5,4.06,3.02,0.89,0.68,0.78
design_6361,0.62,0.62,1.88,nan,nan,nan,0.68,1.3,15.78,8.57,0.89,30.45,16.05
design_6362,0.52,0.5,1.04,nan,nan,nan,0.49,0.77,4.76,3.41,0.89,1.1,1.02
design_6363,0.48,0.57,0.54,nan,nan,nan,0.41,0.53,2.41,2.07,0.92,0.95,1.16
design_6364,0.45,0.55,0.64,nan,nan,nan,0.43,0.56,2.54,2.18,0.91,0.84,1.02
design_6365,0.46,0.66,0.47,nan,nan,nan,0.42,0.53,2.63,2.18,0.92,0.69,0.82
design_6366,0.47,0.54,0.61,nan,nan,nan,0.43,0.55,2.5,2.12,0.92,0.73,0.88
design_6367,0.46,0.61,0.44,nan,nan,nan,0.42,0.5,2.85,2.32,0.91,0.66,0.78
design_6368,0.68,0.5,0.98,nan,nan,nan,0.51,0.77,6.65,4.19,0.89,1.88,1.56
design_6369,0.57,0.53,1.02,nan,nan,nan,0.48,0.77,16.71,8.93,0.9,41.87,26.45
design_6370,0.62,0.8,1.3,nan,nan,nan,0.56,0.98,14.35,7.84,0.9,30.12,18.08
design_6371,0.54,0.4,0.74,nan,nan,nan,0.44,0.59,3.89,2.83,0.9,0.72,0.9
design_6372,0.55,0.41,0.84,nan,nan,nan,0.46,0.65,4.36,3.08,0.89,1.34,1.5
design_6373,0.85,0.5,0.99,nan,nan,nan,0.52,0.83,4.27,3.07,0.9,1.4,1.76
design_6374,0.55,0.58,1.08,nan,nan,nan,0.52,0.8,15.32,8.26,0.9,30.19,16.61
design_6375,0.42,0.49,0.66,nan,nan,nan,0.41,0.54,2.93,2.38,0.91,0.9,1.16
design_6376,0.57,0.44,0.75,nan,nan,nan,0.45,0.62,2.73,2.21,0.92,1.47,1.72
design_6377,0.64,0.59,0.65,nan,nan,nan,0.45,0.63,3.0,2.37,0.91,0.88,0.91
design_6378,0.6,0.55,0.72,nan,nan,nan,0.44,0.63,2.72,2.25,0.91,1.9,2.17
design_6379,0.63,0.56,0.99,nan,nan,nan,0.49,0.77,6.02,3.93,0.89,0.76,0.84
design_6380,0.62,0.49,1.28,nan,nan,nan,0.51,0.9,2.97,2.42,0.91,1.79,1.97
design_6381,0.5,0.46,0.75,nan,nan,nan,0.44,0.6,2.9,2.35,0.91,1.38,1.61
design_6382,0.59,0.54,0.73,nan,nan,nan,0.44,0.63,3.01,2.39,0.91,1.44,1.72
design_6383,0.5,0.49,0.88,nan,nan,nan,0.45,0.67,2.62,2.2,0.91,2.12,2.24
design_6384,1.13,0.32,1.68,nan,nan,nan,0.65,1.18,11.95,6.57,0.9,18.11,21.27
design_6385,0.66,0.38,1.89,nan,nan,nan,0.59,1.16,13.48,7.36,0.91,16.22,20.67
design_6386,0.74,0.29,2.19,nan,nan,nan,0.66,1.32,12.73,7.06,0.89,5.18,2.75
design_6387,0.65,0.26,2.06,nan,nan,nan,0.62,1.23,9.18,5.34,0.89,2.59,2.7
design_6388,0.58,0.31,1.43,nan,nan,nan,0.51,0.89,13.74,7.49,0.91,24.56,22.65
design_6389,0.68,0.35,1.72,nan,nan,nan,0.57,1.07,13.44,7.26,0.91,2.63,2.75
design_6390,0.57,0.29,1.5,nan,nan,nan,0.51,0.93,12.92,7.02,0.91,25.82,22.97
design_6391,0.54,0.35,1.49,nan,nan,nan,0.51,0.92,13.76,7.42,0.91,21.42,22.59
design_6392,0.7,0.33,0.68,nan,nan,nan,0.44,0.62,15.11,8.13,0.9,13.11,13.59
design_6393,0.62,0.61,0.88,nan,nan,nan,0.47,0.75,14.54,7.91,0.89,14.15,15.2
design_6394,0.67,0.46,1.03,nan,nan,nan,0.5,0.83,16.62,8.79,0.9,19.49,12.68
design_6395,0.67,0.21,0.73,nan,nan,nan,0.47,0.63,14.61,7.86,0.9,12.67,8.62
design_6396,0.7,0.61,0.65,nan,nan,nan,0.45,0.66,15.45,8.25,0.9,29.88,19.02
design_6397,0.62,0.47,0.71,nan,nan,nan,0.45,0.64,15.8,8.41,0.9,26.28,19.61
design_6398,0.63,0.26,0.74,nan,nan,nan,0.45,0.63,14.43,7.75,0.89,13.8,14.47
design_6399,0.68,0.34,0.71,nan,nan,nan,0.45,0.63,12.65,7.03,0.88,17.77,19.58
design_6400,0.59,0.53,1.46,nan,nan,nan,0.57,1.01,14.88,8.13,0.9,10.81,6.45
design_6401,0.34,0.52,1.25,nan,nan,nan,0.54,0.84,15.2,8.31,0.9,17.17,7.74
design_6402,0.47,0.57,0.89,nan,nan,nan,0.49,0.69,12.59,6.93,0.89,7.98,3.64
design_6403,0.52,0.57,1.63,nan,nan,nan,0.61,1.09,14.4,7.82,0.9,5.49,4.52
design_6404,0.45,0.64,1.62,nan,nan,nan,0.61,1.09,14.37,7.79,0.9,5.31,3.89
design_6405,0.66,0.48,1.77,nan,nan,nan,0.64,1.19,13.37,7.48,0.89,7.62,5.33
design_6406,0.48,0.55,0.85,nan,nan,nan,0.49,0.66,14.53,7.93,0.9,6.07,8.51
design_6407,0.49,0.52,1.63,nan,nan,nan,0.6,1.08,11.5,6.36,0.9,6.72,3.6
design_6408,0.48,0.47,0.98,nan,nan,nan,0.52,0.77,12.9,6.97,0.9,4.84,4.8
design_6409,0.5,0.44,1.02,nan,nan,nan,0.52,0.79,13.27,7.11,0.9,8.47,5.37
design_6410,0.43,0.46,0.99,nan,nan,nan,0.52,0.77,14.18,7.54,0.91,7.77,6.43
design_6411,0.64,0.55,0.68,nan,nan,nan,0.49,0.64,14.16,7.54,0.91,8.67,7.49
design_6412,0.53,0.77,0.58,nan,nan,nan,0.47,0.61,15.07,7.96,0.91,15.22,6.46
design_6413,0.66,0.37,0.96,nan,nan,nan,0.53,0.78,15.3,8.04,0.92,23.36,17.97
design_6414,0.55,0.45,0.93,nan,nan,nan,0.51,0.75,15.19,8.03,0.91,9.86,6.35
design_6415,0.58,0.73,0.59,nan,nan,nan,0.46,0.62,14.88,7.89,0.91,21.71,15.22
design_6416,0.31,0.46,1.56,nan,nan,nan,0.57,1.04,4.84,3.46,0.89,1.99,1.71
design_6417,0.29,0.48,1.52,nan,nan,nan,0.56,1.02,2.69,2.28,0.91,1.19,1.48
design_6418,0.44,0.53,1.5,nan,nan,nan,0.56,1.03,3.01,2.5,0.9,1.04,1.24
design_6419,0.28,0.49,1.09,nan,nan,nan,0.47,0.76,2.75,2.32,0.91,1.1,1.17
design_6420,0.69,0.49,1.62,nan,nan,nan,0.62,1.14,4.61,3.34,0.89,1.49,1.72
design_6421,0.7,0.61,1.8,nan,nan,nan,0.65,1.26,16.75,9.05,0.89,28.79,15.09
design_6422,0.23,0.53,1.12,nan,nan,nan,0.48,0.78,2.93,2.36,0.91,1.19,1.43
design_6423,0.27,0.55,1.34,nan,nan,nan,0.52,0.92,3.05,2.52,0.9,0.85,1.03
design_6424,0.52,0.38,2.12,nan,nan,nan,0.79,1.53,3.95,3.28,0.88,1.21,1.85
design_6425,0.76,0.59,8.5,nan,nan,nan,2.82,6.03,18.18,9.92,0.88,33.54,18.04
design_6426,0.58,0.4,2.63,nan,nan,nan,0.94,1.9,3.98,3.3,0.88,1.34,2.19
design_6427,0.77,0.58,8.87,nan,nan,nan,2.94,6.29,15.84,8.75,0.88,23.97,13.47
design_6428,0.81,0.52,8.89,nan,nan,nan,2.95,6.31,16.56,9.07,0.88,29.47,13.43
design_6429,0.54,0.3,1.89,nan,nan,nan,0.72,1.37,5.44,4.04,0.87,2.08,1.79
design_6430,0.75,0.54,8.95,nan,nan,nan,2.96,6.34,16.82,9.31,0.88,23.52,12.55
design_6431,0.86,0.77,9.1,nan,nan,nan,3.02,6.46,16.57,9.17,0.88,30.92,16.17
design_6432,0.63,0.44,1.56,nan,nan,nan,0.56,1.06,2.92,2.37,0.91,0.88,1.24
design_6433,0.56,0.55,1.28,nan,nan,nan,0.52,0.9,3.06,2.46,0.91,0.96,1.11
design_6434,0.51,0.55,1.26,nan,nan,nan,0.51,0.88,7.64,4.71,0.88,1.52,1.1
design_6435,0.53,0.52,0.76,nan,nan,nan,0.43,0.63,2.72,2.23,0.91,0.83,1.02
design_6436,0.52,0.43,1.01,nan,nan,nan,0.48,0.73,3.72,2.82,0.9,0.75,1.01
design_6437,0.6,0.54,1.17,nan,nan,nan,0.5,0.85,3.03,2.45,0.91,1.01,1.08
design_6438,0.49,0.56,1.4,nan,nan,nan,0.53,0.96,3.15,2.49,0.91,0.8,1.06
design_6439,0.51,0.47,0.81,nan,nan,nan,0.44,0.63,2.54,2.13,0.92,0.89,1.08
design_6440,0.42,0.59,0.69,nan,nan,nan,0.41,0.58,2.84,2.32,0.91,0.8,0.81
design_6441,0.56,0.66,0.53,nan,nan,nan,0.43,0.58,2.78,2.27,0.91,0.74,0.82
design_6442,0.37,0.62,0.79,nan,nan,nan,0.44,0.63,2.5,2.12,0.92,0.96,1.1
design_6443,0.74,0.72,2.44,nan,nan,nan,0.78,1.61,11.67,6.77,0.87,6.89,4.6
design_6444,0.45,0.72,0.97,nan,nan,nan,0.47,0.76,3.16,2.5,0.91,0.74,0.96
design_6445,0.35,0.66,0.73,nan,nan,nan,0.43,0.61,2.66,2.22,0.91,0.72,0.76
design_6446,0.45,0.68,0.62,nan,nan,nan,0.42,0.59,2.84,2.32,0.91,0.66,0.73
design_6447,0.41,0.63,0.66,nan,nan,nan,0.41,0.58,2.59,2.18,0.92,0.79,0.94
design_6448,0.54,1.48,0.89,nan,nan,nan,0.56,1.0,2.53,2.2,0.91,1.41,1.91
design_6449,0.78,0.62,6.54,nan,nan,nan,2.04,4.46,16.72,9.14,0.89,30.13,14.84
design_6450,0.76,0.66,5.69,nan,nan,nan,1.78,3.89,14.94,8.36,0.89,28.73,19.4
design_6451,0.47,0.38,1.09,nan,nan,nan,0.49,0.81,3.2,2.62,0.9,1.37,1.8
design_6452,0.47,0.38,1.32,nan,nan,nan,0.54,0.95,2.94,2.44,0.91,1.19,1.8
design_6453,0.49,0.58,1.09,nan,nan,nan,0.51,0.84,2.86,2.42,0.91,1.24,1.73
design_6454,0.48,0.57,1.22,nan,nan,nan,0.53,0.91,3.04,2.56,0.9,1.43,1.9
design_6455,0.52,0.96,1.38,nan,nan,nan,0.59,1.09,2.76,2.38,0.91,1.4,2.04
design_6456,0.87,0.85,0.62,nan,nan,nan,0.51,0.75,15.1,8.07,0.91,7.76,8.47
design_6457,0.84,0.89,1.05,nan,nan,nan,0.6,0.96,15.54,8.38,0.89,6.58,5.31
design_6458,0.67,0.92,0.63,nan,nan,nan,0.48,0.72,14.37,7.81,0.89,15.97,15.33
design_6459,0.8,0.95,1.24,nan,nan,nan,0.63,1.06,16.22,8.7,0.9,25.49,12.27
design_6460,0.75,0.73,0.77,nan,nan,nan,0.51,0.76,16.46,8.69,0.91,19.87,11.63
design_6461,0.64,0.88,1.07,nan,nan,nan,0.58,0.92,16.14,8.66,0.9,26.36,19.87
design_6462,0.48,0.76,0.59,nan,nan,nan,0.44,0.61,15.08,8.11,0.9,18.56,16.42
design_6463,0.76,0.74,1.47,nan,nan,nan,0.66,1.15,16.3,8.73,0.9,11.48,11.63
design_6464,0.39,0.43,1.97,nan,nan,nan,0.7,1.37,4.12,3.25,0.88,0.99,1.47
design_6465,0.5,0.73,1.84,nan,nan,nan,0.7,1.33,16.45,8.87,0.9,16.49,12.19
design_6466,0.54,0.51,2.66,nan,nan,nan,0.9,1.84,5.4,3.88,0.88,1.39,2.09
design_6467,0.4,0.4,1.56,nan,nan,nan,0.6,1.1,5.01,3.64,0.88,0.83,1.2
design_6468,0.6,0.36,2.26,nan,nan,nan,0.79,1.57,5.03,3.6,0.89,2.44,2.16
design_6469,0.73,0.51,1.69,nan,nan,nan,0.67,1.24,14.98,8.23,0.9,30.68,17.37
design_6470,0.75,0.59,1.72,nan,nan,nan,0.67,1.27,15.74,8.58,0.89,28.1,14.54
design_6471,0.43,0.43,2.37,nan,nan,nan,0.82,1.64,3.91,3.06,0.89,1.13,1.6
design_6472,1.09,0.56,6.48,nan,nan,nan,2.11,4.53,15.31,8.21,0.9,41.01,21.09
design_6473,0.92,0.54,6.33,nan,nan,nan,2.05,4.42,16.72,8.95,0.9,34.11,17.04
design_6474,0.95,0.52,6.55,nan,nan,nan,2.12,4.57,15.73,8.34,0.91,31.34,15.21
design_6475,0.96,0.58,6.38,nan,nan,nan,2.07,4.46,15.41,8.22,0.91,21.83,11.26
design_6476,0.94,0.62,6.35,nan,nan,nan,2.06,4.44,14.93,8.08,0.9,30.15,16.39
design_6477,0.93,0.52,6.37,nan,nan,nan,2.07,4.45,16.66,8.91,0.9,28.96,12.47
