tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_7048,0.98,0.81,0.43,nan,nan,nan,0.51,0.77,17.26,7.59,0.92,16.22,18.81
design_7049,0.77,0.91,0.4,nan,nan,nan,0.48,0.72,17.4,7.65,0.92,14.56,17.71
design_7050,0.72,0.96,0.38,nan,nan,nan,0.45,0.72,17.54,7.7,0.92,21.96,13.95
design_7051,1.03,0.84,0.54,nan,nan,nan,0.52,0.83,17.51,7.69,0.92,14.98,17.13
design_7052,0.83,1.05,0.46,nan,nan,nan,0.5,0.8,17.68,7.76,0.92,17.85,18.93
design_7053,0.89,0.87,0.37,nan,nan,nan,0.51,0.74,17.26,7.57,0.92,16.57,18.43
design_7054,0.9,1.15,2.0,nan,nan,nan,0.78,1.44,17.27,7.58,0.92,20.02,15.08
design_7055,0.77,1.05,0.35,nan,nan,nan,0.47,0.76,18.2,7.97,0.92,20.1,19.57
design_7056,0.63,0.91,1.83,nan,nan,nan,0.67,1.31,17.47,7.74,0.92,17.36,15.57
design_7057,0.67,0.71,1.63,nan,nan,nan,0.62,1.17,15.18,6.78,0.92,21.66,17.06
design_7058,0.67,0.73,1.93,nan,nan,nan,0.68,1.35,16.25,7.23,0.92,21.08,17.68
design_7059,0.67,0.66,1.51,nan,nan,nan,0.59,1.09,16.64,7.38,0.92,20.48,17.92
design_7060,0.67,0.73,1.56,nan,nan,nan,0.61,1.13,14.61,6.54,0.92,21.31,17.13
design_7061,0.71,0.79,1.82,nan,nan,nan,0.67,1.3,16.32,7.26,0.92,19.84,17.57
design_7062,0.57,0.94,1.57,nan,nan,nan,0.62,1.16,17.25,7.62,0.92,21.23,15.65
design_7063,0.68,0.71,1.63,nan,nan,nan,0.63,1.17,14.95,6.67,0.92,20.74,17.51
design_7064,0.43,0.57,1.19,nan,nan,nan,0.53,0.87,19.17,8.5,0.91,20.57,15.12
design_7065,0.39,0.7,1.78,nan,nan,nan,0.65,1.24,18.72,8.33,0.91,24.18,15.86
design_7066,0.51,0.59,1.6,nan,nan,nan,0.63,1.13,18.05,8.04,0.91,17.9,13.86
design_7067,0.37,0.64,1.68,nan,nan,nan,0.62,1.17,17.82,7.97,0.91,17.61,12.44
design_7068,0.39,0.73,1.82,nan,nan,nan,0.65,1.28,18.11,8.09,0.91,25.58,16.01
design_7069,0.47,0.59,1.35,nan,nan,nan,0.56,0.97,18.35,8.18,0.91,18.01,13.05
design_7070,0.39,0.68,1.45,nan,nan,nan,0.59,1.04,17.96,8.0,0.91,15.64,11.36
design_7071,0.38,0.53,1.83,nan,nan,nan,0.66,1.26,19.68,8.74,0.91,22.96,17.41
design_7072,0.84,0.86,0.99,nan,nan,nan,0.58,0.91,15.24,6.82,0.91,23.6,12.9
design_7073,0.45,0.64,0.82,nan,nan,nan,0.48,0.67,17.58,7.78,0.92,14.99,13.87
design_7074,0.73,0.79,0.97,nan,nan,nan,0.55,0.85,17.83,7.89,0.91,20.4,15.32
design_7075,1.03,0.63,1.59,nan,nan,nan,0.68,1.22,15.01,6.71,0.91,21.41,11.23
design_7076,0.43,0.72,1.21,nan,nan,nan,0.54,0.89,17.9,7.9,0.92,21.91,14.5
design_7077,0.77,0.65,0.87,nan,nan,nan,0.53,0.78,18.16,8.02,0.92,21.28,17.97
design_7078,0.51,0.63,1.06,nan,nan,nan,0.55,0.81,16.7,7.39,0.92,16.45,14.33
design_7079,0.52,0.76,0.61,nan,nan,nan,0.48,0.63,16.33,7.25,0.92,20.49,12.25
design_7080,1.31,0.62,1.37,nan,nan,nan,0.67,1.17,15.31,6.82,0.91,53.68,27.27
design_7081,0.71,0.39,0.9,nan,nan,nan,0.5,0.71,18.01,7.89,0.92,17.49,16.74
design_7082,0.75,0.57,0.75,nan,nan,nan,0.49,0.7,17.13,7.52,0.92,8.02,5.93
design_7083,0.76,0.99,2.19,nan,nan,nan,0.76,1.47,17.28,7.59,0.92,7.93,4.52
design_7084,0.72,0.47,0.75,nan,nan,nan,0.47,0.66,17.2,7.54,0.92,10.69,8.93
design_7085,0.77,0.57,1.06,nan,nan,nan,0.52,0.84,18.53,8.09,0.92,24.32,19.48
design_7086,0.75,0.45,1.0,nan,nan,nan,0.51,0.78,17.74,7.77,0.92,16.07,14.48
design_7087,0.72,0.67,1.0,nan,nan,nan,0.54,0.82,16.29,7.19,0.92,8.28,4.49
design_7088,0.46,0.66,2.3,nan,nan,nan,0.79,1.57,18.63,8.3,0.91,10.47,8.73
design_7089,0.46,0.39,1.62,nan,nan,nan,0.64,1.11,18.14,8.09,0.91,22.52,15.21
design_7090,0.48,0.5,2.03,nan,nan,nan,0.72,1.39,17.39,7.78,0.91,10.36,10.39
design_7091,0.39,0.48,1.81,nan,nan,nan,0.66,1.24,18.24,8.14,0.91,12.17,9.71
design_7092,0.43,0.55,1.78,nan,nan,nan,0.66,1.23,18.02,8.03,0.91,12.59,11.79
design_7093,0.41,0.42,1.75,nan,nan,nan,0.66,1.2,18.73,8.32,0.91,19.63,16.16
design_7094,0.41,0.56,2.57,nan,nan,nan,0.85,1.74,17.91,8.0,0.9,10.19,8.38
design_7095,0.43,0.68,2.15,nan,nan,nan,0.75,1.48,19.05,8.46,0.91,6.14,8.14
design_7096,0.73,0.53,5.64,nan,nan,nan,1.62,3.64,15.88,7.16,0.9,18.35,16.94
design_7097,0.78,0.39,4.91,nan,nan,nan,1.42,3.17,19.25,8.55,0.91,27.58,17.34
design_7098,0.74,0.48,5.18,nan,nan,nan,1.49,3.35,17.25,7.69,0.91,23.05,19.76
design_7099,0.78,0.46,4.48,nan,nan,nan,1.31,2.91,18.22,8.08,0.91,23.86,14.97
design_7100,0.65,0.51,5.37,nan,nan,nan,1.54,3.46,17.55,7.81,0.91,24.52,18.66
design_7101,0.72,0.43,4.95,nan,nan,nan,1.43,3.2,19.34,8.58,0.91,10.17,8.68
design_7102,0.6,0.51,5.6,nan,nan,nan,1.6,3.61,16.74,7.5,0.9,16.09,12.95
design_7103,0.96,0.47,5.32,nan,nan,nan,1.54,3.45,17.63,7.83,0.91,19.84,17.69
design_7104,0.81,0.55,1.24,nan,nan,nan,0.58,0.93,18.61,8.13,0.92,19.45,18.49
design_7105,0.93,0.37,1.27,nan,nan,nan,0.63,0.95,16.62,7.29,0.92,18.77,18.08
design_7106,0.84,0.21,0.98,nan,nan,nan,0.55,0.77,17.41,7.62,0.92,22.15,24.34
design_7107,0.88,0.33,1.03,nan,nan,nan,0.55,0.82,16.69,7.33,0.92,19.39,18.28
design_7108,0.91,0.33,1.06,nan,nan,nan,0.57,0.84,16.57,7.27,0.93,21.42,24.61
design_7109,1.01,0.3,2.16,nan,nan,nan,0.77,1.42,16.56,7.29,0.92,19.44,17.69
design_7110,1.05,0.38,1.63,nan,nan,nan,0.68,1.16,17.28,7.56,0.93,20.74,21.07
design_7111,0.9,0.33,1.13,nan,nan,nan,0.59,0.87,17.42,7.62,0.92,19.19,18.76
design_7112,0.68,0.96,2.96,nan,nan,nan,0.76,1.71,18.41,8.05,0.91,14.66,16.06
design_7113,0.91,1.01,2.29,nan,nan,nan,0.71,1.45,16.97,7.45,0.91,23.15,19.09
design_7114,0.99,1.06,1.15,nan,nan,nan,0.58,1.06,17.15,7.52,0.91,23.31,21.36
design_7115,1.0,1.25,1.6,nan,nan,nan,0.61,1.28,16.57,7.28,0.91,23.75,18.88
design_7116,0.84,1.03,1.37,nan,nan,nan,0.58,1.07,16.69,7.33,0.91,14.67,18.64
design_7117,0.89,1.01,1.35,nan,nan,nan,0.55,1.07,18.24,7.96,0.91,20.9,20.08
design_7118,1.04,1.26,1.39,nan,nan,nan,0.63,1.22,16.71,7.34,0.91,23.31,20.25
design_7119,0.75,0.97,1.11,nan,nan,nan,0.54,0.94,16.57,7.26,0.92,23.11,21.91
design_7120,0.45,0.78,0.89,nan,nan,nan,0.43,0.72,17.51,7.68,0.91,24.61,15.33
design_7121,0.54,1.0,0.84,nan,nan,nan,0.48,0.8,17.13,7.49,0.92,21.6,15.98
design_7122,0.52,1.23,0.94,nan,nan,nan,0.51,0.93,17.0,7.45,0.92,20.44,14.75
design_7123,0.53,1.23,0.44,nan,nan,nan,0.47,0.8,17.62,7.71,0.92,20.98,14.81
design_7124,0.5,1.27,0.86,nan,nan,nan,0.52,0.91,17.61,7.69,0.92,19.95,14.75
design_7125,0.56,1.15,0.79,nan,nan,nan,0.55,0.85,17.34,7.58,0.92,16.88,18.96
design_7126,0.59,1.32,0.98,nan,nan,nan,0.55,0.99,16.89,7.4,0.92,19.25,15.03
design_7127,0.49,1.33,1.42,nan,nan,nan,0.58,1.13,17.68,7.75,0.92,21.33,14.54
design_7128,2.05,1.11,0.93,nan,nan,nan,0.73,1.36,14.25,6.5,0.91,5.96,5.38
design_7129,2.05,1.11,0.74,nan,nan,nan,0.72,1.3,6.1,3.1,0.91,2.32,2.2
design_7130,0.76,0.38,0.88,nan,nan,nan,0.53,0.76,8.62,4.15,0.9,7.2,4.77
design_7131,0.69,0.76,1.07,nan,nan,nan,0.54,0.91,15.94,7.2,0.91,19.36,16.84
design_7132,0.77,0.69,1.23,nan,nan,nan,0.58,1.02,16.58,7.45,0.92,14.49,11.99
design_7133,0.78,0.52,0.79,nan,nan,nan,0.49,0.73,5.75,2.97,0.91,2.24,2.04
design_7134,0.64,0.75,0.73,nan,nan,nan,0.47,0.71,13.85,6.35,0.91,4.4,4.94
design_7135,0.86,0.72,1.13,nan,nan,nan,0.57,0.98,16.37,7.36,0.91,16.76,16.53
design_7136,0.45,0.8,0.55,nan,nan,nan,0.49,0.61,17.5,7.71,0.92,21.29,14.01
design_7137,0.99,0.82,1.09,nan,nan,nan,0.59,0.99,17.57,7.73,0.92,26.36,15.6
design_7138,1.05,0.86,1.21,nan,nan,nan,0.64,1.07,17.49,7.7,0.92,13.93,12.82
design_7139,0.78,1.0,2.37,nan,nan,nan,0.8,1.62,18.26,8.06,0.91,23.38,18.53
design_7140,0.32,0.8,1.29,nan,nan,nan,0.56,0.92,17.59,7.77,0.92,24.41,16.9
design_7141,0.97,0.85,1.94,nan,nan,nan,0.74,1.4,17.67,7.77,0.92,14.27,7.97
design_7142,0.87,0.97,0.77,nan,nan,nan,0.52,0.86,18.21,8.02,0.91,30.52,18.29
design_7143,1.12,0.85,1.24,nan,nan,nan,0.63,1.1,16.79,7.42,0.92,4.93,2.46
design_7144,0.98,0.5,1.22,nan,nan,nan,0.57,0.93,16.77,7.34,0.91,17.98,18.31
design_7145,0.96,0.48,1.12,nan,nan,nan,0.54,0.89,16.76,7.33,0.91,25.23,23.73
design_7146,1.2,0.39,1.04,nan,nan,nan,0.56,0.96,16.18,7.08,0.92,25.78,22.49
design_7147,0.94,0.45,1.1,nan,nan,nan,0.54,0.86,16.97,7.43,0.91,21.52,20.75
design_7148,1.09,0.51,1.03,nan,nan,nan,0.57,0.92,16.48,7.22,0.91,22.96,21.24
design_7149,1.02,0.51,1.11,nan,nan,nan,0.54,0.91,16.4,7.18,0.92,24.24,22.62
design_7150,1.08,0.44,0.96,nan,nan,nan,0.55,0.88,16.24,7.12,0.92,24.82,22.78
design_7151,1.0,0.54,1.2,nan,nan,nan,0.55,0.94,16.43,7.2,0.92,24.91,23.2
design_7152,2.98,1.11,1.53,nan,nan,nan,0.99,1.97,9.15,4.41,0.9,4.84,4.64
design_7153,0.91,0.62,3.54,nan,nan,nan,1.22,2.52,5.72,3.01,0.9,2.12,2.68
design_7154,2.59,0.7,4.93,nan,nan,nan,1.75,3.7,9.77,4.68,0.9,8.13,5.77
design_7155,3.24,1.08,4.97,nan,nan,nan,1.82,3.88,13.5,6.27,0.89,9.04,5.47
design_7156,3.31,0.98,3.85,nan,nan,nan,1.54,3.23,11.48,5.46,0.89,6.52,5.54
design_7157,1.23,0.73,4.6,nan,nan,nan,1.54,3.27,14.88,6.82,0.9,9.66,4.89
design_7158,3.78,0.84,1.11,nan,nan,nan,1.07,2.18,17.38,7.85,0.9,6.21,4.38
design_7159,0.83,0.56,1.04,nan,nan,nan,0.56,0.89,4.2,2.35,0.91,1.92,1.32
design_7160,0.47,0.49,1.0,nan,nan,nan,0.49,0.71,17.14,7.55,0.92,13.7,12.4
design_7161,0.52,0.56,1.05,nan,nan,nan,0.49,0.76,17.74,7.79,0.92,11.79,13.5
design_7162,0.52,0.68,1.15,nan,nan,nan,0.5,0.83,18.57,8.15,0.92,16.46,13.15
design_7163,0.47,0.71,1.47,nan,nan,nan,0.57,0.99,17.58,7.74,0.92,9.44,10.06
design_7164,0.75,0.81,2.96,nan,nan,nan,0.85,1.86,18.51,8.15,0.91,12.47,7.75
design_7165,0.8,0.93,3.04,nan,nan,nan,0.87,1.93,18.69,8.21,0.91,11.25,10.83
design_7166,0.47,0.64,1.22,nan,nan,nan,0.51,0.85,18.13,7.96,0.92,20.29,17.02
design_7167,0.85,0.74,2.44,nan,nan,nan,0.75,1.58,18.53,8.17,0.91,19.83,18.18
design_7168,0.84,0.65,1.91,nan,nan,nan,0.71,1.32,18.26,8.03,0.92,15.23,16.03
design_7169,0.91,0.8,1.85,nan,nan,nan,0.71,1.33,17.69,7.8,0.92,15.54,12.65
design_7170,0.85,0.72,1.72,nan,nan,nan,0.68,1.23,18.17,8.0,0.92,17.79,15.14
design_7171,0.76,0.73,1.71,nan,nan,nan,0.67,1.21,18.42,8.11,0.92,21.65,15.44
design_7172,0.93,0.74,2.15,nan,nan,nan,0.76,1.49,18.53,8.16,0.92,17.61,10.83
design_7173,0.93,0.7,1.85,nan,nan,nan,0.7,1.32,17.58,7.77,0.92,16.43,13.24
design_7174,0.75,0.84,1.76,nan,nan,nan,0.68,1.26,17.75,7.82,0.92,16.32,12.51
design_7175,1.0,0.81,1.98,nan,nan,nan,0.72,1.42,17.58,7.76,0.92,12.56,11.03
design_7176,0.99,1.35,2.57,nan,nan,nan,0.87,1.79,17.18,7.55,0.92,24.5,15.56
design_7177,0.83,1.21,2.69,nan,nan,nan,0.87,1.79,17.56,7.7,0.92,18.75,19.65
design_7178,1.02,1.25,2.91,nan,nan,nan,0.91,1.95,17.52,7.7,0.92,13.79,13.71
design_7179,1.02,1.32,2.62,nan,nan,nan,0.88,1.81,17.4,7.64,0.92,20.02,17.35
design_7180,1.1,1.34,2.24,nan,nan,nan,0.79,1.65,17.45,7.68,0.92,19.33,17.16
design_7181,0.84,1.32,2.4,nan,nan,nan,0.81,1.67,17.53,7.7,0.92,24.26,19.91
design_7182,0.92,1.45,2.61,nan,nan,nan,0.88,1.82,17.3,7.6,0.92,22.8,17.25
design_7183,1.03,1.4,2.58,nan,nan,nan,0.89,1.81,17.33,7.62,0.92,21.62,18.63
design_7184,0.68,0.73,1.21,nan,nan,nan,0.58,0.96,16.94,7.56,0.92,28.05,12.2
design_7185,0.66,0.74,1.78,nan,nan,nan,0.69,1.28,16.06,7.2,0.91,26.13,11.82
design_7186,0.6,0.65,1.53,nan,nan,nan,0.61,1.11,18.34,8.14,0.91,17.02,14.01
design_7187,0.63,0.62,1.35,nan,nan,nan,0.59,1.01,17.88,7.95,0.92,14.78,7.21
design_7188,0.62,0.52,1.58,nan,nan,nan,0.64,1.13,17.02,7.56,0.92,19.82,13.63
design_7189,0.51,0.7,1.27,nan,nan,nan,0.55,0.95,17.68,7.86,0.91,28.36,18.78
design_7190,0.71,0.69,1.4,nan,nan,nan,0.6,1.06,17.63,7.85,0.91,21.36,10.78
design_7191,0.61,0.69,1.57,nan,nan,nan,0.63,1.14,17.89,7.95,0.91,27.48,12.45
design_7192,0.57,0.43,2.42,nan,nan,nan,0.85,1.68,17.29,7.72,0.91,12.37,10.71
design_7193,0.89,0.44,1.87,nan,nan,nan,0.74,1.37,15.52,7.01,0.91,3.71,4.65
design_7194,0.9,0.51,2.08,nan,nan,nan,0.79,1.51,14.3,6.5,0.91,7.31,6.13
design_7195,0.77,0.49,1.92,nan,nan,nan,0.74,1.38,14.43,6.55,0.91,9.73,5.29
design_7196,0.98,0.42,3.1,nan,nan,nan,1.05,2.18,18.45,8.26,0.9,24.33,23.06
design_7197,0.84,0.49,1.94,nan,nan,nan,0.75,1.41,16.89,7.58,0.91,10.1,5.94
design_7198,0.87,0.51,2.62,nan,nan,nan,0.92,1.85,17.05,7.64,0.91,15.18,9.85
design_7199,0.85,0.43,1.62,nan,nan,nan,0.68,1.21,16.49,7.41,0.91,12.47,6.66
design_7200,0.66,0.96,1.64,nan,nan,nan,0.67,1.24,18.51,8.26,0.91,5.36,3.75
design_7201,0.49,1.17,1.21,nan,nan,nan,0.59,1.03,18.76,8.34,0.91,19.29,9.19
design_7202,0.59,1.19,1.43,nan,nan,nan,0.64,1.17,18.67,8.31,0.91,29.11,18.52
design_7203,0.59,1.09,1.28,nan,nan,nan,0.61,1.06,17.93,8.01,0.91,8.08,7.25
design_7204,0.59,1.12,1.22,nan,nan,nan,0.61,1.04,19.07,8.49,0.91,6.27,3.39
design_7205,0.54,1.12,1.02,nan,nan,nan,0.56,0.93,18.57,8.28,0.91,3.79,3.75
design_7206,0.58,1.14,1.24,nan,nan,nan,0.59,1.06,18.78,8.38,0.9,9.26,9.43
design_7207,0.59,1.13,1.35,nan,nan,nan,0.64,1.11,17.06,7.63,0.91,10.9,6.75
design_7208,0.75,0.54,2.28,nan,nan,nan,0.79,1.5,15.06,6.79,0.89,19.96,16.55
design_7209,0.63,0.57,1.61,nan,nan,nan,0.62,1.1,14.99,6.75,0.9,22.89,18.8
design_7210,0.59,0.54,2.71,nan,nan,nan,0.84,1.73,11.82,5.47,0.89,22.94,19.19
design_7211,0.65,0.51,2.9,nan,nan,nan,0.89,1.85,14.66,6.62,0.9,21.21,19.66
design_7212,0.7,0.51,3.03,nan,nan,nan,0.93,1.93,13.76,6.25,0.89,21.68,19.33
design_7213,0.72,0.75,2.53,nan,nan,nan,0.83,1.67,18.09,8.05,0.9,21.51,15.3
design_7214,1.15,0.63,2.54,nan,nan,nan,0.87,1.73,13.36,6.1,0.89,21.64,18.04
design_7215,0.58,0.68,3.02,nan,nan,nan,0.92,1.93,16.69,7.46,0.9,15.35,13.47
design_7216,0.38,0.99,1.83,nan,nan,nan,0.69,1.33,17.82,7.91,0.92,15.22,14.93
design_7217,0.31,1.1,1.51,nan,nan,nan,0.61,1.15,18.34,8.12,0.92,29.31,18.06
design_7218,0.55,0.89,5.36,nan,nan,nan,1.63,3.58,16.56,7.42,0.91,8.31,7.02
design_7219,0.43,1.1,1.98,nan,nan,nan,0.71,1.44,18.4,8.16,0.92,26.51,17.33
design_7220,0.44,1.0,1.44,nan,nan,nan,0.6,1.1,18.02,7.99,0.92,18.05,11.88
design_7221,0.49,1.06,2.76,nan,nan,nan,0.92,1.92,19.0,8.43,0.91,26.79,18.18
design_7222,0.4,1.04,2.33,nan,nan,nan,0.8,1.64,18.47,8.21,0.91,28.1,17.97
design_7223,0.35,1.04,1.89,nan,nan,nan,0.69,1.37,18.02,7.98,0.92,27.54,18.26
design_7224,1.22,0.72,3.07,nan,nan,nan,0.84,1.84,15.31,6.76,0.91,26.92,18.06
design_7225,1.07,0.83,3.01,nan,nan,nan,0.82,1.79,15.91,7.01,0.91,27.36,18.5
design_7226,0.88,0.71,3.21,nan,nan,nan,0.82,1.82,14.83,6.57,0.91,27.11,18.54
design_7227,1.0,0.7,3.23,nan,nan,nan,0.85,1.86,16.07,7.07,0.91,27.34,19.08
design_7228,0.97,0.63,3.17,nan,nan,nan,0.82,1.82,17.13,7.5,0.91,21.59,18.2
design_7229,1.15,0.7,2.92,nan,nan,nan,0.81,1.74,16.5,7.25,0.91,28.15,18.89
design_7230,1.09,0.63,1.16,nan,nan,nan,0.61,0.98,17.2,7.53,0.91,25.89,20.66
design_7231,1.16,0.75,1.7,nan,nan,nan,0.67,1.23,16.28,7.17,0.91,26.49,19.73
design_7232,1.11,0.62,1.7,nan,nan,nan,0.7,1.3,16.53,7.37,0.91,17.34,11.49
design_7233,1.16,0.77,1.66,nan,nan,nan,0.69,1.31,17.26,7.67,0.91,17.26,9.24
design_7234,0.94,0.25,1.03,nan,nan,nan,0.56,0.86,16.76,7.44,0.92,18.46,20.88
design_7235,0.98,0.58,1.8,nan,nan,nan,0.7,1.31,17.61,7.81,0.92,16.92,12.41
design_7236,0.93,0.57,1.58,nan,nan,nan,0.64,1.17,17.91,7.94,0.91,19.5,11.77
design_7237,0.99,0.61,1.1,nan,nan,nan,0.57,0.96,18.35,8.11,0.92,21.19,12.19
design_7238,1.06,0.66,1.1,nan,nan,nan,0.59,0.99,17.2,7.62,0.92,16.39,13.8
design_7239,1.01,0.72,1.36,nan,nan,nan,0.62,1.1,18.01,7.98,0.91,16.96,12.04
design_7240,0.86,0.52,1.42,nan,nan,nan,0.55,0.97,17.65,7.73,0.91,14.95,12.61
design_7241,0.73,0.43,1.34,nan,nan,nan,0.51,0.88,17.67,7.73,0.92,15.58,12.16
design_7242,0.75,0.55,0.66,nan,nan,nan,0.48,0.66,17.99,7.84,0.92,23.56,18.29
design_7243,0.89,0.54,1.35,nan,nan,nan,0.53,0.95,17.78,7.78,0.91,18.09,13.78
design_7244,0.85,0.49,0.95,nan,nan,nan,0.53,0.78,19.1,8.32,0.91,15.41,17.67
design_7245,0.89,0.55,0.72,nan,nan,nan,0.49,0.74,18.38,8.01,0.92,11.7,12.3
design_7246,0.81,0.56,0.77,nan,nan,nan,0.47,0.73,18.12,7.9,0.92,13.82,11.98
design_7247,0.81,0.54,0.86,nan,nan,nan,0.49,0.75,18.24,7.96,0.91,16.46,15.15
design_7248,0.52,0.35,5.6,nan,nan,nan,1.69,3.71,17.69,7.84,0.92,20.32,12.89
design_7249,0.49,0.27,2.03,nan,nan,nan,0.71,1.37,17.26,7.73,0.91,15.87,12.94
design_7250,0.53,0.32,2.74,nan,nan,nan,0.9,1.84,19.42,8.62,0.91,10.59,11.51
design_7251,0.51,0.3,3.33,nan,nan,nan,1.05,2.22,18.03,8.03,0.91,18.87,14.32
design_7252,0.52,0.29,4.8,nan,nan,nan,1.46,3.18,17.62,7.83,0.92,18.35,12.98
design_7253,0.6,0.34,5.38,nan,nan,nan,1.62,3.57,16.86,7.5,0.92,24.47,17.43
design_7254,0.54,0.24,3.69,nan,nan,nan,1.16,2.46,18.7,8.3,0.91,22.83,17.56
design_7255,0.56,0.26,4.78,nan,nan,nan,1.46,3.17,16.84,7.5,0.92,16.51,12.51
design_7256,1.21,0.85,0.84,nan,nan,nan,0.61,0.96,14.49,6.6,0.91,6.22,3.79
design_7257,0.87,0.91,1.42,nan,nan,nan,0.68,1.17,16.23,7.34,0.91,24.93,19.06
design_7258,0.74,0.62,0.66,nan,nan,nan,0.5,0.67,12.0,5.55,0.9,2.93,1.51
design_7259,0.61,0.81,4.27,nan,nan,nan,1.43,3.0,16.74,7.54,0.91,19.45,16.49
design_7260,0.92,0.74,1.04,nan,nan,nan,0.6,0.94,13.96,6.39,0.91,8.22,5.28
design_7261,0.57,0.62,5.28,nan,nan,nan,1.72,3.68,16.56,7.44,0.91,14.96,10.47
design_7262,0.74,0.71,4.97,nan,nan,nan,1.64,3.48,16.34,7.34,0.91,19.71,18.23
design_7263,0.59,0.55,5.08,nan,nan,nan,1.66,3.54,17.2,7.71,0.91,9.53,9.79
design_7264,0.46,0.3,0.6,nan,nan,nan,0.43,0.47,17.4,7.63,0.92,15.88,15.62
design_7265,1.08,0.57,0.78,nan,nan,nan,0.52,0.85,17.68,7.75,0.92,16.9,10.84
design_7266,0.35,0.31,0.69,nan,nan,nan,0.43,0.49,17.92,7.84,0.92,25.67,14.59
design_7267,0.78,0.46,3.06,nan,nan,nan,0.93,1.88,17.35,7.61,0.92,14.98,16.82
design_7268,1.52,0.57,3.03,nan,nan,nan,1.0,2.03,16.9,7.44,0.92,17.24,13.33
design_7269,1.08,0.3,0.74,nan,nan,nan,0.52,0.79,17.65,7.74,0.92,16.31,9.74
design_7270,1.27,0.75,2.19,nan,nan,nan,0.82,1.55,17.5,7.68,0.92,24.34,22.29
design_7271,0.43,0.32,0.5,nan,nan,nan,0.39,0.43,17.47,7.66,0.92,7.9,5.37
design_7272,0.83,0.68,6.14,nan,nan,nan,2.0,4.29,16.06,7.29,0.9,11.01,7.89
design_7273,1.28,0.57,5.79,nan,nan,nan,1.9,4.07,16.1,7.27,0.91,9.27,6.6
design_7274,0.63,0.58,6.61,nan,nan,nan,2.13,4.6,16.46,7.42,0.91,19.41,14.13
design_7275,0.92,0.58,5.61,nan,nan,nan,1.84,3.92,13.38,6.12,0.91,8.39,6.07
design_7276,1.13,0.46,5.85,nan,nan,nan,1.91,4.11,16.16,7.3,0.91,11.22,7.32
design_7277,1.39,0.35,5.9,nan,nan,nan,1.94,4.16,17.65,7.9,0.91,21.21,19.57
design_7278,0.65,0.58,5.33,nan,nan,nan,1.74,3.72,12.36,5.72,0.9,19.75,17.18
design_7279,1.21,0.36,5.89,nan,nan,nan,1.93,4.14,16.74,7.54,0.91,9.71,7.67
design_7280,0.47,0.36,4.71,nan,nan,nan,1.48,3.2,18.01,7.98,0.92,20.87,15.53
design_7281,0.3,0.31,4.83,nan,nan,nan,1.51,3.28,18.17,8.05,0.92,10.69,8.06
design_7282,0.36,0.74,3.45,nan,nan,nan,1.12,2.37,19.81,8.83,0.91,20.04,16.52
design_7283,0.33,0.58,1.66,nan,nan,nan,0.63,1.17,17.18,7.72,0.9,20.34,17.61
design_7284,0.28,0.46,1.18,nan,nan,nan,0.51,0.84,17.33,7.74,0.91,21.37,15.69
design_7285,0.58,0.29,1.78,nan,nan,nan,0.7,1.25,4.64,2.48,0.91,3.7,4.22
design_7286,0.34,0.53,1.84,nan,nan,nan,0.68,1.29,18.83,8.42,0.91,17.45,16.56
design_7287,0.42,0.69,2.24,nan,nan,nan,0.79,1.57,18.93,8.48,0.9,21.03,15.61
design_7288,0.54,0.41,1.94,nan,nan,nan,0.68,1.3,17.41,7.71,0.92,20.17,12.98
design_7289,0.79,0.55,2.09,nan,nan,nan,0.72,1.44,17.7,7.83,0.92,9.6,7.84
design_7290,0.52,0.52,1.99,nan,nan,nan,0.68,1.34,18.29,8.08,0.92,6.68,4.83
design_7291,0.73,0.44,1.96,nan,nan,nan,0.69,1.34,17.9,7.95,0.92,14.27,11.5
design_7292,0.69,0.52,2.06,nan,nan,nan,0.72,1.4,17.1,7.59,0.92,22.94,17.14
design_7293,0.6,0.5,1.32,nan,nan,nan,0.55,0.95,17.91,7.94,0.92,21.31,10.82
design_7294,0.66,0.53,2.07,nan,nan,nan,0.71,1.4,17.7,7.83,0.92,9.3,9.05
design_7295,0.62,0.5,1.92,nan,nan,nan,0.67,1.3,19.11,8.43,0.92,20.67,12.83
design_7296,1.29,0.4,2.95,nan,nan,nan,0.97,1.92,17.04,7.5,0.92,17.15,17.68
design_7297,1.05,0.7,1.01,nan,nan,nan,0.58,0.94,18.26,8.01,0.92,10.59,11.55
design_7298,1.1,1.04,2.41,nan,nan,nan,0.87,1.67,17.13,7.53,0.92,21.53,19.57
design_7299,1.13,0.58,1.03,nan,nan,nan,0.56,0.96,18.24,8.03,0.92,19.62,20.56
design_7300,1.08,0.91,2.53,nan,nan,nan,0.84,1.7,18.34,8.04,0.92,9.34,6.75
design_7301,0.67,0.65,0.64,nan,nan,nan,0.48,0.66,17.83,7.83,0.92,4.67,4.12
design_7302,0.97,0.7,0.95,nan,nan,nan,0.56,0.89,18.12,7.96,0.92,26.19,19.79
design_7303,0.91,0.6,0.9,nan,nan,nan,0.54,0.83,18.1,7.93,0.92,13.52,12.92
