tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_5955,1.13,1.44,0.59,1.63,1.03,4.23,1.35,2.39,17.03,9.71,0.84,23.04,17.23
design_5956,1.28,2.15,1.2,2.35,1.06,3.82,1.52,2.43,17.06,9.6,0.85,9.96,7.54
design_5957,1.4,1.62,1.09,1.7,1.23,4.51,1.42,2.6,17.68,9.99,0.85,30.43,24.06
design_5958,1.29,1.59,0.57,1.81,1.02,3.67,1.33,2.19,17.63,9.94,0.85,30.87,22.62
design_5959,1.08,1.66,0.89,2.28,1.0,4.39,1.52,2.58,16.26,9.29,0.85,20.17,13.65
design_5960,8.46,20.72,10.23,26.86,11.36,21.57,14.58,17.15,11.32,7.49,0.82,27.15,16.66
design_5961,8.35,20.58,10.15,26.82,11.13,21.58,14.55,17.08,14.25,8.52,0.83,26.13,15.94
design_5962,8.48,21.19,11.67,26.89,11.71,21.47,14.66,17.5,13.71,8.21,0.84,26.44,17.12
design_5963,8.19,20.32,12.26,26.86,11.28,21.73,14.63,17.45,15.93,9.0,0.85,27.05,18.29
design_5964,8.15,20.51,11.04,27.07,11.64,21.53,14.62,17.31,9.24,6.29,0.84,25.93,15.16
design_5965,9.17,21.16,12.03,27.09,12.29,22.01,14.73,17.81,10.86,7.29,0.83,28.23,19.22
design_5966,8.54,20.57,11.13,27.22,11.53,21.54,14.63,17.39,11.19,7.03,0.84,25.6,15.42
design_5967,8.42,20.65,11.8,27.22,11.91,21.83,14.68,17.6,10.42,6.59,0.85,26.68,16.16
design_5968,0.69,1.68,3.67,2.23,1.35,5.07,1.59,3.05,14.66,8.18,0.87,9.6,6.23
design_5969,0.78,1.47,5.68,2.1,0.91,3.05,1.68,3.28,17.46,9.74,0.86,15.88,12.58
design_5970,0.61,1.57,5.12,2.19,1.19,3.43,1.62,3.14,15.95,9.05,0.86,15.2,9.88
design_5971,0.63,1.26,4.81,1.83,1.1,2.02,1.4,2.71,12.17,7.65,0.83,7.72,5.75
design_5972,0.77,1.83,4.78,2.46,1.64,5.3,1.81,3.52,13.11,7.47,0.87,9.38,6.21
design_5973,0.85,1.48,6.52,2.11,0.89,1.14,1.73,3.44,19.39,10.38,0.86,20.17,13.26
design_5974,0.77,1.73,5.31,2.28,0.91,3.93,1.74,3.33,15.81,9.08,0.85,33.16,24.82
design_5975,0.59,1.67,4.88,2.43,0.98,1.88,1.57,2.81,11.72,7.24,0.85,8.3,5.57
design_5976,1.3,1.57,1.41,1.77,0.81,2.57,1.15,1.79,14.03,8.5,0.84,37.38,27.15
design_5977,1.35,1.77,1.11,1.89,1.23,2.99,1.31,2.0,17.04,9.63,0.85,27.17,20.75
design_5978,1.4,1.95,1.32,2.0,1.0,2.98,1.33,2.04,16.97,9.69,0.85,14.44,12.09
design_5979,1.39,2.02,1.22,1.98,0.96,3.01,1.32,2.04,17.5,9.91,0.84,30.66,23.78
design_5980,1.41,1.65,1.11,1.75,0.91,3.23,1.28,2.04,17.51,9.9,0.85,30.65,23.01
design_5981,1.32,1.81,1.07,1.81,0.93,2.89,1.24,1.92,13.57,8.26,0.84,32.07,24.29
design_5982,1.51,1.75,1.31,1.82,1.0,3.06,1.28,2.03,16.49,9.53,0.84,29.92,23.07
design_5983,1.27,2.07,1.21,1.92,1.01,3.03,1.33,2.04,16.62,9.5,0.85,25.81,19.97
design_5984,0.99,1.0,1.54,1.43,1.08,6.63,1.83,3.71,11.91,7.57,0.83,27.87,20.72
design_5985,0.94,1.44,2.13,1.79,1.3,3.73,1.4,2.4,15.13,9.14,0.83,6.01,4.18
design_5986,1.22,1.55,2.62,1.82,1.15,3.54,1.41,2.41,17.17,9.87,0.84,9.51,11.2
design_5987,1.2,1.2,2.69,2.02,1.08,3.99,1.53,2.6,12.11,7.78,0.83,2.4,2.91
design_5988,1.12,1.41,0.95,1.55,1.04,6.81,1.87,3.81,15.4,9.1,0.84,12.99,7.53
design_5989,0.69,1.2,1.95,1.62,1.23,6.06,1.75,3.46,12.48,7.98,0.83,14.5,8.22
design_5990,1.06,1.35,2.52,1.66,0.94,3.47,1.3,2.3,18.51,10.44,0.85,28.29,22.02
design_5991,0.75,1.01,2.31,2.18,1.19,3.87,1.38,2.49,17.5,9.97,0.85,28.18,21.45
design_5992,1.0,1.92,0.86,2.01,0.76,4.23,1.33,2.45,15.27,9.05,0.84,22.19,16.91
design_5993,1.18,2.15,1.06,2.51,1.17,2.63,1.32,1.97,15.96,9.19,0.85,21.29,16.01
design_5994,1.04,2.15,1.07,2.36,1.05,2.73,1.25,1.96,18.15,10.18,0.85,28.07,22.09
design_5995,0.93,1.55,0.7,2.12,0.64,3.76,1.22,2.21,13.76,8.38,0.84,12.68,8.79
design_5996,1.42,2.28,2.1,2.76,1.55,2.94,1.55,2.34,15.98,9.21,0.84,17.71,13.39
design_5997,1.05,2.23,1.1,2.21,0.71,2.79,1.2,1.95,16.88,9.65,0.85,28.93,22.13
design_5998,0.93,1.59,0.82,1.98,0.68,2.64,1.06,1.73,15.23,8.99,0.85,5.7,4.44
design_5999,0.93,1.98,0.88,2.01,1.0,5.03,1.47,2.82,14.75,8.78,0.84,23.19,17.72
design_6000,0.96,1.93,3.42,2.88,1.02,1.02,1.47,2.26,16.09,8.82,0.87,34.92,26.59
design_6001,0.94,1.84,3.34,2.74,1.09,1.03,1.46,2.19,13.31,7.5,0.87,13.79,9.97
design_6002,0.93,2.1,2.63,2.65,0.93,0.98,1.33,1.96,10.09,6.1,0.87,9.11,7.21
design_6003,1.12,2.22,3.86,2.67,0.76,1.06,1.57,2.41,16.47,8.84,0.89,31.66,22.95
design_6004,1.11,1.72,3.69,2.44,0.88,0.91,1.43,2.23,16.49,8.72,0.89,20.7,14.36
design_6005,0.92,2.23,3.26,2.63,0.75,0.93,1.41,2.16,15.38,8.44,0.88,12.79,9.14
design_6006,1.03,1.33,3.48,2.4,1.15,0.89,1.32,2.12,9.35,5.75,0.87,7.03,4.82
design_6007,0.95,1.95,2.91,2.65,1.19,0.94,1.37,2.05,16.25,8.66,0.89,25.6,19.26
design_6008,1.08,2.23,1.98,2.31,1.11,8.83,2.38,4.94,17.32,9.8,0.85,31.66,23.69
design_6009,1.33,2.35,3.61,1.57,0.9,7.23,2.08,4.27,16.04,9.44,0.84,29.17,22.67
design_6010,1.16,2.37,1.47,1.59,1.0,9.24,2.45,5.09,17.26,9.78,0.85,15.65,12.27
design_6011,1.15,2.47,1.49,1.63,0.89,9.59,2.53,5.27,17.59,9.86,0.86,30.34,23.37
design_6012,1.05,1.87,1.7,1.57,0.75,8.5,2.25,4.68,13.81,8.32,0.84,26.26,20.2
design_6013,1.0,2.34,1.85,1.54,0.92,8.62,2.29,4.78,15.46,9.01,0.84,30.73,23.95
design_6014,1.03,2.2,2.18,1.63,1.31,8.93,2.39,4.97,16.98,9.69,0.85,25.59,19.9
design_6015,0.94,2.28,2.16,1.66,0.99,8.91,2.39,4.95,14.27,8.52,0.84,26.37,20.45
design_6016,1.25,1.76,1.66,1.69,1.33,8.65,2.29,4.78,16.06,9.29,0.84,9.33,7.33
design_6017,1.29,2.07,1.69,1.76,1.0,9.56,2.53,5.26,14.34,8.55,0.84,8.32,7.29
design_6018,1.37,2.21,1.88,1.95,1.01,9.47,2.54,5.25,12.65,7.93,0.83,29.43,22.56
design_6019,1.39,1.88,3.17,1.83,0.75,9.48,2.55,5.32,18.04,10.14,0.85,9.52,8.86
design_6020,1.31,1.67,1.0,1.6,0.77,8.98,2.33,4.9,14.29,8.61,0.83,9.68,6.8
design_6021,1.59,1.87,3.23,2.04,0.98,4.31,1.62,2.9,16.99,9.79,0.84,22.26,16.83
design_6022,1.61,2.17,3.32,2.64,1.25,4.16,1.74,2.97,11.9,7.52,0.84,7.43,6.49
design_6023,1.26,1.5,2.26,1.64,1.05,8.74,2.3,4.84,11.0,7.24,0.83,8.91,8.1
design_6024,1.32,1.98,1.4,1.73,1.1,2.47,1.21,1.79,17.56,9.97,0.84,28.98,22.03
design_6025,1.23,2.39,1.68,1.83,1.54,2.79,1.31,2.05,17.55,9.88,0.83,20.53,18.07
design_6026,1.45,1.91,2.36,1.79,1.03,2.37,1.21,2.0,16.46,9.66,0.83,26.86,20.59
design_6027,1.77,2.85,3.73,2.3,1.48,3.45,1.74,2.93,17.87,10.25,0.83,15.43,12.12
design_6028,1.37,2.04,1.84,1.69,1.25,2.09,1.18,1.79,19.14,10.61,0.84,29.57,22.94
design_6029,1.48,1.86,1.51,1.78,1.02,2.29,1.15,1.76,16.41,9.57,0.83,29.33,21.66
design_6030,1.18,2.16,1.86,1.71,1.13,2.26,1.15,1.83,17.51,10.12,0.83,30.89,23.94
design_6031,1.35,2.26,1.93,1.86,1.13,2.43,1.26,1.95,18.69,10.54,0.83,23.08,16.74
design_6032,1.05,1.91,3.23,2.18,1.09,2.86,1.33,2.27,13.89,7.97,0.86,9.43,6.3
design_6033,1.35,2.26,3.94,2.78,0.79,2.46,1.48,2.56,16.25,8.83,0.87,23.57,17.14
design_6034,1.35,2.52,1.2,2.62,0.94,2.07,1.28,1.88,12.65,7.51,0.85,12.79,7.2
design_6035,1.23,1.82,3.44,2.24,1.56,2.15,1.35,2.25,13.74,7.94,0.86,11.28,9.15
design_6036,1.24,2.37,1.28,2.37,1.19,2.08,1.22,1.82,13.03,7.69,0.85,6.05,3.78
design_6037,1.22,2.12,3.37,2.35,0.8,1.62,1.31,2.15,14.59,8.34,0.85,10.82,7.04
design_6038,1.2,2.11,3.32,2.48,0.87,2.0,1.38,2.21,15.1,8.46,0.87,10.94,8.46
design_6039,1.2,1.89,3.31,2.17,0.74,2.94,1.34,2.29,13.97,8.01,0.87,13.63,9.01
design_6040,1.6,2.0,2.47,1.89,1.52,3.1,1.47,2.34,17.13,9.92,0.83,28.82,21.45
design_6041,1.5,1.76,2.18,1.6,1.52,5.68,1.75,3.24,15.13,9.13,0.83,25.16,18.82
design_6042,1.63,1.78,2.69,1.91,1.32,2.79,1.4,2.27,16.71,9.65,0.84,30.28,22.48
design_6043,1.47,1.82,3.24,1.76,1.43,4.33,1.65,2.94,9.13,6.71,0.83,31.69,23.04
design_6044,1.81,1.96,2.61,1.92,1.35,3.49,1.53,2.52,16.41,9.64,0.83,27.17,19.65
design_6045,1.54,1.53,3.68,1.77,1.47,4.42,1.7,3.09,10.02,6.99,0.83,31.24,23.0
design_6046,1.78,1.77,3.2,2.03,1.36,3.61,1.61,2.72,16.74,9.78,0.83,31.22,23.0
design_6047,1.76,1.92,2.45,1.94,1.5,3.07,1.47,2.34,16.56,9.62,0.83,24.41,17.7
design_6048,1.21,2.46,0.89,2.02,0.87,5.79,1.72,3.28,15.6,9.14,0.85,28.34,22.49
design_6049,1.48,2.38,1.27,2.27,0.82,2.83,1.42,2.1,16.36,9.4,0.84,29.9,23.11
design_6050,1.29,2.29,1.34,2.06,0.88,7.21,1.99,3.96,18.0,10.12,0.85,24.47,18.83
design_6051,1.12,2.05,1.17,2.07,1.02,5.54,1.67,3.14,14.06,8.45,0.84,26.71,20.69
design_6052,1.3,2.29,0.73,2.21,1.03,7.49,2.07,4.09,17.31,9.69,0.86,29.93,22.64
design_6053,0.94,1.93,0.78,2.04,0.71,5.77,1.68,3.2,13.0,8.08,0.84,26.29,20.5
design_6054,1.23,2.53,1.3,2.17,0.92,4.7,1.58,2.84,15.67,9.16,0.85,26.85,21.1
design_6055,1.26,2.36,3.1,2.28,0.93,3.01,1.49,2.36,17.17,9.47,0.87,31.21,26.02
design_6056,1.37,2.03,1.97,2.03,1.12,1.83,1.27,1.79,16.43,8.86,0.88,22.42,16.58
design_6057,1.19,1.95,2.0,1.87,0.99,1.41,1.17,1.66,14.4,7.89,0.88,29.78,20.98
design_6058,1.1,1.7,2.09,1.75,0.92,1.53,1.11,1.63,15.34,8.45,0.87,15.2,11.79
design_6059,1.49,2.01,1.74,1.89,1.17,1.98,1.28,1.74,17.28,9.15,0.89,27.54,21.08
design_6060,1.52,2.41,2.21,2.44,1.35,2.07,1.47,2.06,15.56,8.33,0.89,26.47,19.31
design_6061,1.17,1.97,0.86,1.83,1.13,1.48,1.09,1.41,15.83,8.67,0.87,25.45,18.5
design_6062,1.38,2.19,1.77,1.98,1.05,1.7,1.28,1.73,14.96,8.18,0.88,17.68,12.48
design_6063,1.44,2.17,1.73,1.93,1.28,1.54,1.31,1.71,15.69,8.47,0.88,32.24,22.75
design_6064,1.24,2.2,2.13,1.82,1.33,4.05,1.42,2.41,16.87,9.43,0.86,21.69,17.18
design_6065,1.32,2.09,1.2,1.87,1.0,5.57,1.58,2.85,16.26,8.87,0.88,26.89,21.29
design_6066,1.07,2.05,1.61,1.58,0.9,4.96,1.4,2.59,16.02,8.99,0.87,16.73,12.67
design_6067,1.26,2.29,1.96,2.08,1.05,5.24,1.53,2.84,15.73,8.65,0.88,24.22,18.04
design_6068,1.26,1.89,2.52,1.69,1.08,3.1,1.3,2.09,18.05,9.99,0.86,17.23,11.69
design_6069,1.15,1.84,1.75,1.61,1.22,5.11,1.46,2.67,16.28,8.91,0.88,19.96,16.05
design_6070,1.37,2.09,2.63,1.77,1.05,2.44,1.28,1.98,17.32,9.72,0.86,24.25,19.14
design_6071,1.42,2.15,2.77,1.81,0.98,2.2,1.28,1.97,17.51,9.8,0.86,22.04,17.59
design_6072,1.32,2.68,3.63,1.98,0.93,2.09,1.45,2.45,14.58,8.57,0.85,12.0,7.68
design_6073,1.27,2.71,1.91,2.27,1.09,2.05,1.34,1.95,12.02,7.32,0.85,23.01,15.77
design_6074,1.29,3.08,2.64,2.36,1.05,2.15,1.46,2.25,12.53,7.53,0.85,22.24,15.17
design_6075,1.35,2.38,3.07,2.03,0.93,2.34,1.41,2.25,13.88,8.1,0.85,14.97,9.26
design_6076,1.23,2.95,2.38,2.21,1.0,2.08,1.4,2.11,16.49,9.23,0.85,20.63,14.76
design_6077,1.19,2.77,3.56,1.86,0.73,2.22,1.42,2.42,17.06,9.35,0.87,14.45,10.54
design_6078,1.16,2.61,1.98,1.82,0.78,2.2,1.2,1.87,16.83,9.45,0.85,10.61,9.11
design_6079,1.2,2.66,3.35,2.08,0.92,2.05,1.43,2.34,15.86,9.0,0.85,17.15,11.07
design_6080,1.72,2.53,3.96,2.9,1.3,2.23,1.69,2.79,14.73,8.56,0.85,28.39,20.11
design_6081,1.5,2.04,3.18,2.8,1.5,2.46,1.55,2.48,15.24,8.73,0.86,31.13,23.27
design_6082,1.84,2.53,5.49,2.54,1.34,2.3,1.92,3.39,15.11,8.86,0.84,32.1,25.04
design_6083,2.18,2.87,2.78,2.88,1.43,2.13,1.61,2.47,18.44,10.16,0.86,27.88,21.08
design_6084,2.21,2.88,2.43,2.91,1.66,2.23,1.64,2.42,17.07,9.67,0.85,25.13,18.58
design_6085,1.92,2.81,2.55,2.88,1.62,2.46,1.6,2.44,16.3,9.37,0.85,10.64,10.16
design_6086,2.0,2.48,3.72,2.79,1.45,2.07,1.67,2.69,15.35,8.81,0.85,18.12,11.27
design_6087,1.7,2.29,3.65,2.59,1.48,2.27,1.61,2.62,16.09,9.19,0.85,27.24,20.36
design_6088,1.42,2.0,1.93,2.52,1.79,1.93,1.36,1.96,16.61,9.4,0.86,11.95,9.77
design_6089,1.02,1.85,1.32,2.53,1.45,2.05,1.31,1.82,14.04,8.29,0.85,3.88,3.31
design_6090,0.96,1.64,1.18,2.42,1.24,2.72,1.21,1.94,14.72,8.75,0.84,7.89,4.68
design_6091,1.23,1.79,2.08,2.42,1.54,6.94,1.9,3.79,17.37,9.7,0.86,26.51,18.33
design_6092,1.27,1.86,1.78,2.52,1.6,2.09,1.32,1.92,17.32,9.74,0.87,16.8,13.81
design_6093,1.17,1.65,1.03,2.59,1.44,1.87,1.27,1.75,10.37,6.61,0.85,2.62,2.35
design_6094,1.03,1.89,1.28,2.44,1.36,2.68,1.33,1.99,17.15,9.7,0.85,17.59,13.65
design_6095,1.14,1.97,1.36,2.52,1.4,2.14,1.32,1.87,16.06,9.06,0.87,17.05,13.88
design_6096,1.3,1.31,0.65,1.86,1.44,2.49,1.09,1.62,17.5,9.95,0.84,35.8,26.14
design_6097,1.46,1.3,9.42,2.33,1.85,2.23,2.5,5.0,16.66,9.15,0.88,29.29,21.91
design_6098,1.44,1.61,1.33,1.97,1.04,2.19,1.12,1.66,18.79,10.29,0.85,35.81,26.32
design_6099,1.1,1.08,1.13,1.65,1.0,2.69,0.99,1.63,15.72,8.99,0.85,32.19,25.24
design_6100,1.67,1.67,0.9,1.7,1.67,1.97,1.1,1.59,16.54,9.27,0.86,28.47,20.9
design_6101,1.19,1.35,0.7,1.7,0.99,2.45,1.03,1.53,15.69,8.92,0.85,14.61,10.01
design_6102,1.29,1.73,1.38,2.12,0.94,2.23,1.19,1.7,18.79,10.29,0.86,16.96,13.34
design_6103,1.11,1.32,0.84,1.61,1.08,2.59,1.01,1.58,14.52,8.39,0.85,6.48,4.93
design_6104,1.09,2.26,1.0,2.42,1.1,2.94,1.32,1.97,13.95,8.14,0.85,24.49,18.2
design_6105,1.04,1.9,1.04,2.01,0.62,2.8,1.13,1.77,12.21,7.47,0.84,24.89,18.26
design_6106,1.12,1.77,0.65,1.93,0.76,3.07,1.14,1.8,16.04,9.05,0.85,15.32,12.44
design_6107,1.1,1.61,0.59,1.93,1.27,2.69,1.09,1.69,17.69,9.74,0.86,17.96,12.65
design_6108,1.15,2.11,0.69,2.1,0.79,2.84,1.2,1.81,6.75,5.15,0.85,7.36,4.05
design_6109,1.22,1.54,1.03,1.82,0.71,2.72,1.08,1.69,17.01,9.43,0.86,17.18,14.36
design_6110,1.14,1.67,2.24,2.12,0.6,2.52,1.19,1.93,10.28,6.59,0.85,9.8,6.51
design_6111,0.92,1.97,0.82,2.53,0.9,2.96,1.3,1.91,13.97,8.16,0.85,12.74,9.23
design_6112,0.96,2.04,1.86,1.47,0.75,3.94,1.45,2.38,18.29,10.15,0.86,25.75,19.51
design_6113,0.93,1.83,1.42,1.52,0.82,4.31,1.42,2.47,17.27,9.8,0.85,28.83,19.9
design_6114,0.79,1.66,1.48,1.6,0.76,5.37,1.57,2.95,17.66,9.97,0.85,19.91,16.98
design_6115,0.82,1.66,1.24,1.55,0.84,4.78,1.45,2.65,17.77,10.01,0.85,12.09,10.7
design_6116,0.94,1.85,2.55,1.6,0.87,4.57,1.59,2.76,17.46,9.87,0.85,15.23,14.54
design_6117,0.73,1.8,0.83,1.51,1.12,3.96,1.29,2.27,18.67,10.38,0.86,24.75,18.57
design_6118,0.79,1.97,1.35,1.63,0.82,4.78,1.48,2.69,17.48,9.89,0.85,17.98,16.72
design_6119,0.84,1.7,2.43,1.56,0.79,5.91,1.71,3.31,17.99,10.09,0.86,23.08,17.29
design_6120,1.42,2.06,3.77,2.48,1.08,1.65,1.43,2.39,4.1,3.83,0.87,3.6,3.5
design_6121,1.53,2.63,1.18,2.72,1.35,1.42,1.34,1.88,14.6,8.09,0.87,9.3,6.13
design_6122,1.53,2.64,1.31,2.48,1.11,1.61,1.3,1.85,11.68,6.83,0.87,4.8,3.45
design_6123,1.7,2.76,1.31,2.47,1.19,1.4,1.33,1.88,11.71,7.0,0.86,3.93,3.21
design_6124,1.1,1.73,4.2,2.74,0.75,1.18,1.4,2.46,11.52,6.91,0.86,10.21,7.28
design_6125,2.05,2.54,4.39,3.0,0.94,1.73,1.69,2.83,11.75,6.71,0.88,6.68,5.96
design_6126,1.3,2.02,4.96,2.64,0.98,1.29,1.53,2.8,12.84,7.3,0.88,6.09,6.07
design_6127,1.25,1.93,4.72,2.37,0.73,1.26,1.43,2.64,15.32,8.52,0.87,20.91,13.9
design_6128,1.14,3.03,2.81,2.62,1.44,5.58,1.81,3.3,16.85,9.24,0.86,33.13,23.59
design_6129,1.0,2.16,1.19,2.29,1.52,5.16,1.53,2.8,7.58,5.31,0.86,5.25,4.09
design_6130,0.97,1.93,0.94,2.42,1.54,5.18,1.48,2.78,5.01,4.44,0.86,8.52,5.91
design_6131,1.08,2.25,2.68,2.31,0.98,5.53,1.64,3.11,9.3,6.08,0.85,6.75,4.83
design_6132,1.07,2.12,3.17,2.32,1.22,5.26,1.66,3.09,11.15,6.96,0.84,8.65,6.13
design_6133,1.2,3.09,1.31,2.24,1.43,5.04,1.62,2.88,14.05,8.14,0.85,6.69,5.02
design_6134,1.1,1.65,3.38,2.19,1.29,5.34,1.63,3.11,11.84,7.26,0.85,7.33,5.72
design_6135,1.11,2.28,1.09,2.43,2.48,5.39,1.59,3.01,5.4,4.31,0.87,7.03,4.91
design_6136,1.55,3.66,1.18,2.3,1.41,2.2,1.54,2.16,16.73,9.32,0.87,32.05,23.5
design_6137,1.51,3.36,1.18,2.45,1.31,2.04,1.49,2.07,14.53,8.45,0.86,27.95,22.84
design_6138,1.55,3.47,1.28,2.49,1.38,2.15,1.54,2.15,15.35,8.73,0.86,34.09,24.04
design_6139,1.6,3.76,1.09,2.62,1.43,2.36,1.65,2.27,16.14,9.06,0.86,27.89,21.75
design_6140,1.44,3.46,1.09,2.33,1.23,2.3,1.47,2.1,18.4,10.04,0.87,30.88,22.55
design_6141,1.39,3.39,0.94,2.2,1.29,2.19,1.45,2.03,17.45,9.63,0.87,27.06,20.49
design_6142,1.33,3.41,1.0,2.37,1.38,2.26,1.47,2.08,16.83,9.41,0.86,10.85,8.82
design_6143,1.55,3.18,0.73,2.08,1.36,2.37,1.45,2.01,16.95,9.46,0.86,32.9,24.49
design_6144,0.91,2.04,1.49,2.33,0.92,0.86,1.15,1.56,11.08,6.54,0.86,9.51,6.6
design_6145,0.79,1.87,1.5,2.53,1.28,1.0,1.16,1.62,13.5,7.45,0.88,13.24,8.29
design_6146,0.95,2.07,1.69,2.51,1.42,0.87,1.22,1.71,15.91,8.55,0.88,23.18,16.1
design_6147,0.83,1.74,1.55,2.5,1.1,0.8,1.1,1.57,14.13,7.79,0.87,19.37,9.19
design_6148,0.94,1.91,1.44,2.47,1.11,0.89,1.16,1.58,17.1,9.06,0.88,30.8,22.81
design_6149,1.1,2.02,1.38,2.33,1.06,0.93,1.16,1.56,14.95,8.2,0.88,26.33,19.13
design_6150,1.31,1.99,1.89,2.36,1.22,0.96,1.23,1.74,14.44,7.85,0.88,41.42,30.25
design_6151,1.44,1.92,1.66,2.43,1.11,0.89,1.19,1.69,16.05,8.51,0.89,21.1,16.59
design_6152,1.28,1.58,1.28,1.91,1.26,6.5,1.76,3.53,7.5,5.76,0.84,3.53,3.62
design_6153,1.33,1.54,1.22,2.09,1.39,7.63,2.0,4.09,9.52,6.34,0.85,3.63,4.3
design_6154,1.01,1.02,1.27,1.97,1.45,7.08,1.84,3.78,8.58,6.22,0.83,4.49,3.68
design_6155,1.2,1.19,5.2,1.98,0.97,4.06,1.58,3.03,9.62,6.41,0.85,4.87,4.55
design_6156,1.22,1.31,1.11,1.8,1.08,6.67,1.74,3.57,6.87,5.44,0.84,4.24,3.65
design_6157,1.19,1.02,1.81,1.91,1.09,5.77,1.63,3.18,11.47,7.46,0.83,3.11,3.56
design_6158,1.21,1.52,1.22,2.11,1.45,7.07,1.88,3.82,10.08,6.78,0.83,5.19,4.09
design_6159,1.22,1.19,1.16,2.08,1.05,7.47,1.93,3.97,7.97,5.85,0.84,2.81,3.82
design_6160,1.04,2.14,0.98,2.11,1.04,1.1,1.11,1.52,16.45,8.87,0.89,22.86,18.74
design_6161,0.92,2.12,1.48,2.14,0.93,1.02,1.13,1.55,16.07,8.75,0.88,11.78,9.84
design_6162,1.19,2.74,1.21,2.25,1.24,1.19,1.32,1.78,17.22,9.19,0.88,30.73,22.91
design_6163,1.18,2.53,0.79,2.29,1.16,1.08,1.25,1.68,16.66,8.94,0.89,31.43,24.04
design_6164,1.14,2.27,1.66,2.2,1.18,0.92,1.17,1.67,16.82,8.95,0.89,15.92,14.68
design_6165,1.17,2.7,1.25,2.37,1.34,1.14,1.34,1.81,16.15,8.77,0.88,11.67,10.7
design_6166,1.1,2.59,1.12,2.19,1.49,0.98,1.25,1.72,17.22,9.18,0.88,15.53,10.03
design_6167,1.15,2.38,1.35,2.19,1.5,1.08,1.26,1.71,16.24,8.8,0.89,8.46,10.88
design_6168,2.47,2.7,1.15,2.13,1.51,3.66,1.56,2.55,18.37,10.31,0.84,26.3,21.61
design_6169,2.53,2.68,1.14,2.23,1.33,3.28,1.53,2.42,17.71,10.03,0.84,11.59,6.89
design_6170,2.7,3.04,1.54,2.44,1.5,3.53,1.68,2.66,16.47,9.52,0.84,17.63,12.3
design_6171,2.41,2.52,1.12,2.29,1.31,3.38,1.51,2.42,17.27,9.84,0.84,27.92,19.81
design_6172,2.48,2.65,1.14,2.1,1.45,4.04,1.56,2.69,16.12,9.39,0.84,30.41,22.68
design_6173,2.37,2.36,1.15,2.0,1.38,4.13,1.53,2.66,16.0,9.36,0.84,30.91,23.46
design_6174,2.59,2.99,1.33,2.32,1.44,3.26,1.6,2.5,18.51,10.32,0.85,28.95,21.09
design_6175,2.6,2.74,1.26,2.18,1.4,3.78,1.61,2.63,18.44,10.37,0.84,19.65,15.22
design_6176,9.34,22.01,10.42,27.01,13.03,21.12,14.87,18.03,15.58,8.45,0.88,29.04,20.3
design_6177,8.81,21.61,10.16,27.23,12.43,21.43,14.87,17.94,9.88,6.66,0.84,27.86,18.58
design_6178,8.45,20.96,8.68,27.17,13.44,21.34,14.78,17.7,6.02,4.97,0.85,26.5,16.28
design_6179,8.42,20.67,10.04,26.98,11.9,21.0,14.74,17.54,12.65,7.41,0.86,27.0,17.66
design_6180,8.47,20.85,10.58,27.01,11.81,20.86,14.77,17.62,13.48,7.68,0.87,27.97,17.32
design_6181,8.49,21.59,9.5,27.03,12.24,21.15,14.79,17.71,14.49,8.6,0.85,28.64,19.25
design_6182,9.21,21.38,12.48,27.13,12.84,21.83,14.95,18.37,6.21,4.95,0.85,26.46,16.44
design_6183,8.23,20.57,9.13,26.96,11.47,20.62,14.67,17.27,15.62,8.64,0.87,26.61,16.91
design_6184,1.4,2.78,2.5,2.04,0.93,4.82,1.63,3.0,19.28,10.65,0.85,13.29,10.33
design_6185,1.24,2.95,2.53,2.15,0.99,4.06,1.55,2.73,18.34,10.28,0.85,12.46,9.88
design_6186,1.55,2.88,2.77,2.07,0.88,4.72,1.67,3.02,18.67,10.4,0.86,23.01,16.91
design_6187,1.33,3.1,2.73,2.07,1.03,5.57,1.79,3.38,14.92,8.94,0.84,17.83,12.4
design_6188,1.32,2.81,2.62,2.08,0.87,5.34,1.73,3.23,18.32,10.25,0.85,15.4,11.4
design_6189,1.37,2.91,3.04,2.18,0.96,5.47,1.78,3.37,13.34,8.27,0.84,15.5,10.64
design_6190,1.35,3.17,2.49,2.25,1.17,5.2,1.76,3.24,13.05,8.02,0.84,27.84,20.08
design_6191,1.14,2.81,2.58,2.15,0.98,5.36,1.73,3.24,19.58,10.74,0.85,11.63,10.34
design_6192,1.47,3.38,1.65,2.55,1.54,1.13,1.46,2.11,15.41,8.41,0.88,26.43,19.41
design_6193,1.63,2.91,1.93,2.75,1.33,1.13,1.47,2.09,14.89,8.19,0.88,6.35,5.53
design_6194,1.55,3.21,2.07,2.53,1.49,1.13,1.46,2.14,15.44,8.45,0.87,12.47,9.33
design_6195,1.56,3.08,1.37,2.63,1.43,1.16,1.4,2.02,15.54,8.43,0.89,17.55,12.27
design_6196,1.27,2.93,1.07,2.74,1.23,1.13,1.4,1.91,12.79,7.47,0.87,11.75,8.14
